%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.690e+03	+5.876e+03	+9.166e+03	+0.686
0.200	+9.992e+02	+6.015e+03	+5.712e+03	+0.858
0.400	+2.452e+03	+6.324e+03	+7.772e+03	+0.721
0.600	+1.416e+03	+4.873e+03	+6.281e+03	+0.775
0.800	+3.257e+03	+6.118e+03	+6.070e+03	+0.653
1.000	+2.654e+03	+4.902e+03	+7.365e+03	+0.649
1.200	+2.018e+03	+4.599e+03	+8.310e+03	+0.695
1.400	+2.738e+03	+3.735e+03	+8.755e+03	+0.577
1.600	+1.348e+03	+5.319e+03	+7.282e+03	+0.798
1.800	+2.165e+03	+5.642e+03	+8.974e+03	+0.723
2.000	+1.922e+03	+3.896e+03	+7.018e+03	+0.670
2.200	+1.312e+03	+4.501e+03	+6.531e+03	+0.774
2.400	+1.843e+03	+4.653e+03	+5.566e+03	+0.716
2.600	+2.207e+03	+4.598e+03	+6.926e+03	+0.676
2.800	+1.598e+03	+3.930e+03	+8.773e+03	+0.711
3.000	+2.213e+03	+5.521e+03	+7.767e+03	+0.714
3.200	+2.002e+03	+3.059e+03	+6.081e+03	+0.604
3.400	+1.886e+03	+5.358e+03	+7.805e+03	+0.740
3.600	+2.261e+03	+4.082e+03	+6.539e+03	+0.643
3.800	+1.693e+03	+5.581e+03	+5.838e+03	+0.767
4.000	+1.712e+03	+4.678e+03	+6.301e+03	+0.732
4.200	+1.411e+03	+6.737e+03	+8.208e+03	+0.827
4.400	+2.525e+03	+5.749e+03	+8.003e+03	+0.695
4.600	+1.922e+03	+5.426e+03	+4.850e+03	+0.738
4.800	+2.744e+03	+5.933e+03	+8.624e+03	+0.684
5.000	+1.505e+03	+7.419e+03	+8.235e+03	+0.831
5.200	+1.924e+03	+4.742e+03	+6.819e+03	+0.711
5.400	+2.638e+03	+4.594e+03	+7.022e+03	+0.635
5.600	+2.633e+03	+5.302e+03	+6.468e+03	+0.668
5.800	+2.288e+03	+5.220e+03	+8.971e+03	+0.695
6.000	+1.328e+03	+3.762e+03	+4.913e+03	+0.739
6.200	+3.323e+03	+5.844e+03	+7.261e+03	+0.638
6.400	+1.771e+03	+5.097e+03	+6.314e+03	+0.742
6.600	+3.118e+03	+6.528e+03	+8.356e+03	+0.677
6.800	+1.874e+03	+6.541e+03	+6.031e+03	+0.777
7.000	+3.516e+03	+4.586e+03	+6.254e+03	+0.566
7.200	+1.930e+03	+5.796e+03	+6.606e+03	+0.750
7.400	+2.310e+03	+4.513e+03	+7.492e+03	+0.661
7.600	+2.623e+03	+3.911e+03	+6.626e+03	+0.599
7.800	+3.140e+03	+3.508e+03	+5.369e+03	+0.528
8.000	+5.372e+03	+1.666e+03	+6.901e+03	+0.237
8.200	+4.622e+03	+1.269e+03	+7.359e+03	+0.215
8.400	+5.989e+03	+1.597e+03	+7.032e+03	+0.210
8.600	+5.778e+03	+1.672e+03	+7.939e+03	+0.224
8.800	+7.320e+03	+2.148e+03	+8.746e+03	+0.227
9.000	+6.253e+03	+1.468e+03	+5.989e+03	+0.190
9.200	+6.690e+03	+1.197e+03	+6.556e+03	+0.152
9.400	+4.090e+03	+2.063e+03	+7.072e+03	+0.335
9.600	+5.359e+03	+9.629e+02	+7.895e+03	+0.152
9.800	+5.616e+03	+1.700e+03	+8.803e+03	+0.232
10.000	+5.520e+03	+1.037e+03	+8.342e+03	+0.158
10.200	+5.224e+03	+1.355e+03	+7.290e+03	+0.206
10.400	+6.842e+03	+1.198e+03	+6.837e+03	+0.149
10.600	+5.516e+03	+1.798e+03	+7.364e+03	+0.246
10.800	+4.744e+03	+1.671e+03	+7.485e+03	+0.260
11.000	+4.851e+03	+1.791e+03	+7.426e+03	+0.270
11.200	+5.978e+03	+1.052e+03	+7.756e+03	+0.150
11.400	+6.269e+03	+1.540e+03	+8.810e+03	+0.197
11.600	+5.590e+03	+9.277e+02	+6.995e+03	+0.142
11.800	+5.959e+03	+2.158e+03	+5.907e+03	+0.266
