%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.063e+03	+6.634e+03	+5.531e+03	+0.862
0.200	+7.788e+02	+5.623e+03	+5.908e+03	+0.878
0.400	+2.615e+03	+5.725e+03	+5.234e+03	+0.686
0.600	+2.950e+03	+4.438e+03	+7.296e+03	+0.601
0.800	+9.007e+02	+5.235e+03	+7.377e+03	+0.853
1.000	+1.102e+03	+5.815e+03	+5.215e+03	+0.841
1.200	+1.232e+03	+4.401e+03	+5.630e+03	+0.781
1.400	+1.449e+03	+5.620e+03	+7.105e+03	+0.795
1.600	+3.113e+03	+3.973e+03	+7.383e+03	+0.561
1.800	+3.090e+03	+6.536e+03	+7.275e+03	+0.679
2.000	+1.530e+03	+6.034e+03	+6.254e+03	+0.798
2.200	+3.269e+02	+4.850e+03	+7.161e+03	+0.937
2.400	+1.844e+03	+4.626e+03	+6.551e+03	+0.715
2.600	+3.541e+02	+4.824e+03	+6.346e+03	+0.932
2.800	+2.202e+03	+5.286e+03	+8.094e+03	+0.706
3.000	+2.708e+03	+7.140e+03	+7.498e+03	+0.725
3.200	+1.215e+03	+4.998e+03	+8.483e+03	+0.804
3.400	+2.867e+03	+6.586e+03	+5.175e+03	+0.697
3.600	+9.538e+02	+4.765e+03	+8.671e+03	+0.833
3.800	+2.783e+03	+5.051e+03	+8.095e+03	+0.645
4.000	+1.594e+03	+6.438e+03	+7.139e+03	+0.802
4.200	+2.534e+03	+4.628e+03	+8.273e+03	+0.646
4.400	+1.885e+03	+4.835e+03	+6.751e+03	+0.719
4.600	+1.136e+03	+4.499e+03	+6.944e+03	+0.798
4.800	+2.267e+03	+6.648e+03	+6.467e+03	+0.746
5.000	+3.543e+03	+3.743e+03	+6.620e+03	+0.514
5.200	+2.535e+03	+4.980e+03	+7.524e+03	+0.663
5.400	+1.049e+03	+5.252e+03	+5.621e+03	+0.833
5.600	+2.166e+03	+5.208e+03	+8.139e+03	+0.706
5.800	+1.842e+03	+5.068e+03	+5.788e+03	+0.733
6.000	+2.836e+03	+5.120e+03	+7.542e+03	+0.644
6.200	+7.579e+02	+6.581e+03	+8.938e+03	+0.897
