%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.256e+03	+2.645e+03	+5.752e+03	+0.383
0.200	+5.031e+03	+2.633e+03	+7.210e+03	+0.344
0.400	+6.839e+03	+2.204e+03	+6.521e+03	+0.244
0.600	+5.649e+03	+1.281e+03	+6.900e+03	+0.185
0.800	+5.326e+03	+1.649e+03	+6.843e+03	+0.236
1.000	+5.486e+03	+1.417e+03	+7.982e+03	+0.205
1.200	+5.400e+03	+2.949e+03	+7.992e+03	+0.353
1.400	+4.836e+03	+9.827e+02	+6.458e+03	+0.169
1.600	+4.643e+03	+1.210e+03	+8.355e+03	+0.207
1.800	+6.260e+03	+1.440e+03	+7.967e+03	+0.187
2.000	+4.864e+03	+1.864e+03	+6.598e+03	+0.277
2.200	+5.493e+03	+2.112e+03	+6.934e+03	+0.278
2.400	+5.485e+03	+1.721e+03	+7.723e+03	+0.239
2.600	+6.083e+03	+1.526e+03	+6.860e+03	+0.201
2.800	+6.034e+03	+1.268e+03	+6.710e+03	+0.174
3.000	+5.380e+03	+8.858e+02	+7.053e+03	+0.141
3.200	+3.134e+03	+1.895e+03	+5.858e+03	+0.377
3.400	+8.179e+03	+2.018e+03	+8.756e+03	+0.198
3.600	+4.319e+03	+2.636e+03	+7.810e+03	+0.379
3.800	+6.067e+03	+1.785e+03	+6.492e+03	+0.227
4.000	+5.289e+03	+1.314e+03	+9.473e+03	+0.199
4.200	+5.610e+03	+5.879e+02	+8.144e+03	+0.095
4.400	+7.007e+03	+6.691e+02	+7.802e+03	+0.087
4.600	+4.893e+03	+1.488e+03	+7.301e+03	+0.233
4.800	+6.160e+03	+1.516e+03	+7.851e+03	+0.198
5.000	+3.426e+03	+1.887e+03	+5.731e+03	+0.355
5.200	+5.218e+03	+1.849e+03	+6.186e+03	+0.262
5.400	+6.331e+03	+1.524e+03	+8.187e+03	+0.194
5.600	+5.091e+03	+2.382e+03	+7.003e+03	+0.319
5.800	+6.538e+03	+2.434e+03	+9.072e+03	+0.271
6.000	+6.206e+03	+2.185e+03	+6.138e+03	+0.260
6.200	+5.920e+03	+1.151e+03	+4.692e+03	+0.163
6.400	+5.016e+03	+1.750e+03	+6.778e+03	+0.259
6.600	+7.611e+03	+2.802e+03	+7.156e+03	+0.269
6.800	+4.558e+03	+2.148e+03	+6.595e+03	+0.320
7.000	+4.237e+03	+2.942e+03	+7.526e+03	+0.410
7.200	+6.229e+03	+3.879e+02	+6.187e+03	+0.059
7.400	+4.942e+03	+1.200e+03	+6.509e+03	+0.195
7.600	+6.303e+03	+5.401e+01	+6.527e+03	+0.008
7.800	+4.888e+03	+2.669e+03	+6.712e+03	+0.353
8.000	+5.990e+03	+4.046e+03	+6.416e+03	+0.403
8.200	+6.518e+03	+1.463e+03	+4.240e+03	+0.183
8.400	+3.999e+03	+2.017e+03	+5.971e+03	+0.335
8.600	+4.609e+03	+1.392e+03	+8.961e+03	+0.232
8.800	+3.948e+03	+2.738e+02	+8.046e+03	+0.065
9.000	+4.250e+03	+2.132e+03	+5.143e+03	+0.334
9.200	+5.490e+03	+1.912e+03	+7.487e+03	+0.258
9.400	+5.379e+03	+1.353e+03	+9.345e+03	+0.201
9.600	+6.526e+03	+1.188e+03	+7.501e+03	+0.154
9.800	+6.602e+03	+1.564e+03	+6.333e+03	+0.192
10.000	+5.151e+03	+1.033e+03	+6.692e+03	+0.167
10.200	+6.072e+03	+2.459e+03	+9.160e+03	+0.288
10.400	+4.361e+03	+2.068e+03	+7.641e+03	+0.322
10.600	+7.211e+03	+2.213e+03	+6.458e+03	+0.235
10.800	+5.143e+03	+2.572e+03	+7.492e+03	+0.333
11.000	+4.608e+03	+1.296e+03	+6.699e+03	+0.220
11.200	+5.303e+03	+1.056e+03	+7.537e+03	+0.166
11.400	+4.239e+03	+2.014e+03	+5.302e+03	+0.322
11.600	+4.498e+03	+2.889e+03	+6.403e+03	+0.391
11.800	+3.760e+03	+7.357e+02	+7.288e+03	+0.164
12.000	+5.120e+03	+2.511e+03	+8.682e+03	+0.329
12.200	+5.803e+03	+1.401e+03	+7.071e+03	+0.194
12.400	+6.610e+03	+7.742e+02	+7.967e+03	+0.105
12.600	+6.420e+03	+2.506e+03	+7.784e+03	+0.281
12.800	+5.390e+03	+2.011e+03	+5.481e+03	+0.272
13.000	+4.324e+03	+2.093e+03	+7.561e+03	+0.326
13.200	+6.486e+03	+1.574e+03	+8.224e+03	+0.195
13.400	+4.633e+03	+1.494e+03	+7.899e+03	+0.244
13.600	+4.718e+03	+1.973e+03	+6.738e+03	+0.295
13.800	+4.699e+03	+1.319e+03	+4.769e+03	+0.219
14.000	+4.873e+03	+1.785e+03	+8.497e+03	+0.268
14.200	+5.127e+03	+1.508e+03	+6.447e+03	+0.227
14.400	+3.417e+03	+2.124e+03	+5.807e+03	+0.383
14.600	+5.320e+03	+2.258e+03	+6.734e+03	+0.298
14.800	+6.658e+03	+1.279e+03	+7.712e+03	+0.161
15.000	+5.444e+03	+1.517e+03	+7.064e+03	+0.218
15.200	+5.316e+03	+1.258e+03	+6.092e+03	+0.191
15.400	+4.601e+03	+1.663e+03	+7.697e+03	+0.265
15.600	+5.984e+03	+2.325e+03	+6.593e+03	+0.280
15.800	+4.780e+03	+3.356e+03	+6.499e+03	+0.412
16.000	+2.918e+03	+1.065e+03	+6.995e+03	+0.267
16.200	+6.287e+03	+1.113e+03	+6.164e+03	+0.150
16.400	+6.152e+03	+1.160e+03	+8.094e+03	+0.159
16.600	+5.529e+03	+2.107e+03	+5.394e+03	+0.276
16.800	+6.040e+03	+2.007e+03	+7.944e+03	+0.249
17.000	+5.572e+03	+6.656e+02	+6.094e+03	+0.107
17.200	+6.947e+03	+1.400e+03	+7.309e+03	+0.168
17.400	+6.960e+03	+2.304e+03	+6.041e+03	+0.249
17.600	+7.239e+03	+1.671e+03	+7.602e+03	+0.188
17.800	+6.221e+03	+1.547e+03	+7.537e+03	+0.199
18.000	+4.603e+03	+2.272e+03	+8.042e+03	+0.330
18.200	+4.680e+03	+2.600e+03	+8.912e+03	+0.357
18.400	+6.601e+03	+1.482e+03	+6.140e+03	+0.183
18.600	+4.494e+03	+2.949e+03	+7.461e+03	+0.396
18.800	+5.681e+03	+1.410e+03	+7.845e+03	+0.199
19.000	+2.814e+03	+4.651e+03	+6.765e+03	+0.623
19.200	+1.545e+03	+6.404e+03	+7.870e+03	+0.806
19.400	+2.443e+03	+5.515e+03	+7.854e+03	+0.693
19.600	+3.121e+03	+5.250e+03	+7.606e+03	+0.627
19.800	+2.543e+03	+5.483e+03	+7.805e+03	+0.683
20.000	+2.831e+03	+4.445e+03	+6.732e+03	+0.611
20.200	+6.266e+03	+6.845e+02	+8.195e+03	+0.098
20.400	+5.701e+03	+3.065e+03	+7.419e+03	+0.350
20.600	+5.925e+03	+2.403e+03	+7.421e+03	+0.289
20.800	+4.353e+03	+1.864e+03	+8.641e+03	+0.300
21.000	+6.467e+03	+1.439e+03	+6.332e+03	+0.182
21.200	+5.093e+03	+2.491e+03	+8.243e+03	+0.328
21.400	+6.729e+03	+1.333e+03	+8.310e+03	+0.165
21.600	+4.715e+03	+1.291e+03	+7.759e+03	+0.215
21.800	+4.414e+03	+2.960e+03	+7.194e+03	+0.401
22.000	+6.708e+03	+1.308e+03	+8.037e+03	+0.163
22.200	+5.166e+03	+2.027e+03	+5.745e+03	+0.282
22.400	+5.661e+03	+1.903e+03	+7.217e+03	+0.252
22.600	+3.897e+03	+2.224e+03	+7.500e+03	+0.363
22.800	+3.590e+03	+2.349e+03	+7.940e+03	+0.396
23.000	+6.099e+03	+1.351e+03	+7.632e+03	+0.181
23.200	+5.827e+03	+1.676e+03	+7.688e+03	+0.223
23.400	+4.594e+03	+2.104e+03	+8.505e+03	+0.314
23.600	+4.808e+03	+2.384e+03	+7.807e+03	+0.331
23.800	+4.662e+03	+2.562e+03	+8.523e+03	+0.355
24.000	+4.157e+03	+2.272e+03	+7.785e+03	+0.353
24.200	+4.200e+03	+1.061e+03	+8.079e+03	+0.202
24.400	+5.641e+03	+2.319e+03	+7.789e+03	+0.291
24.600	+6.626e+03	+1.041e+03	+7.465e+03	+0.136
24.800	+4.900e+03	+2.057e+03	+8.046e+03	+0.296
25.000	+3.363e+03	+2.207e+03	+6.675e+03	+0.396
25.200	+6.054e+03	+1.284e+03	+7.508e+03	+0.175
25.400	+7.777e+03	+1.366e+03	+7.234e+03	+0.149
25.600	+4.888e+03	+1.476e+03	+6.745e+03	+0.232
25.800	+5.625e+03	+1.589e+03	+8.316e+03	+0.220
26.000	+6.454e+03	+2.248e+03	+7.242e+03	+0.258
26.200	+5.595e+03	+2.107e+03	+7.112e+03	+0.274
26.400	+6.530e+03	+2.732e+03	+7.248e+03	+0.295
26.600	+6.434e+03	+1.997e+03	+8.424e+03	+0.237
26.800	+4.692e+03	+2.095e+03	+8.737e+03	+0.309
27.000	+4.466e+03	+2.800e+03	+7.667e+03	+0.385
27.200	+5.951e+03	+2.402e+03	+6.445e+03	+0.288
27.400	+5.842e+03	+1.544e+03	+8.039e+03	+0.209
27.600	+7.472e+03	+2.140e+03	+6.433e+03	+0.223
27.800	+5.226e+03	+1.616e+03	+7.035e+03	+0.236
28.000	+6.843e+03	+2.258e+03	+9.254e+03	+0.248
28.200	+5.966e+03	+2.367e+03	+7.200e+03	+0.284
28.400	+6.903e+03	+1.501e+03	+8.193e+03	+0.179
28.600	+1.726e+03	+4.053e+03	+9.591e+03	+0.701
28.800	+2.214e+03	+4.942e+03	+6.417e+03	+0.691
29.000	+2.683e+03	+3.461e+03	+6.834e+03	+0.563
29.200	+1.829e+03	+3.640e+03	+5.089e+03	+0.666
29.400	+3.155e+03	+4.213e+03	+5.463e+03	+0.572
29.600	+3.656e+03	+2.991e+03	+6.980e+03	+0.450
29.800	+4.152e+03	+1.704e+03	+8.061e+03	+0.291
30.000	+5.456e+03	+2.418e+03	+8.154e+03	+0.307
30.200	+5.300e+03	+1.733e+03	+7.839e+03	+0.246
30.400	+6.399e+03	+2.525e+03	+4.933e+03	+0.283
30.600	+5.564e+03	+2.253e+03	+6.314e+03	+0.288
30.800	+5.969e+03	+8.013e+02	+7.952e+03	+0.118
31.000	+4.638e+03	+1.346e+03	+8.030e+03	+0.225
31.200	+6.893e+03	+1.479e+03	+5.813e+03	+0.177
31.400	+7.360e+03	+1.838e+03	+7.716e+03	+0.200
31.600	+4.495e+03	+1.993e+03	+6.884e+03	+0.307
31.800	+6.352e+03	+9.954e+02	+6.401e+03	+0.135
32.000	+5.655e+03	+2.573e+03	+7.495e+03	+0.313
32.200	+6.437e+03	+1.501e+03	+6.333e+03	+0.189
32.400	+3.799e+03	+1.357e+03	+8.323e+03	+0.263
32.600	+4.407e+03	+1.304e+03	+7.384e+03	+0.228
32.800	+5.861e+03	+2.071e+03	+8.049e+03	+0.261
33.000	+4.556e+03	+2.749e+03	+6.642e+03	+0.376
33.200	+5.481e+03	+1.763e+03	+7.261e+03	+0.243
33.400	+5.043e+03	+3.222e+03	+6.022e+03	+0.390
33.600	+2.769e+03	+5.567e+03	+7.962e+03	+0.668
33.800	+1.427e+03	+4.963e+03	+6.508e+03	+0.777
34.000	+1.843e+03	+6.020e+03	+6.609e+03	+0.766
34.200	+2.038e+03	+6.326e+03	+6.978e+03	+0.756
34.400	+1.889e+03	+5.756e+03	+7.985e+03	+0.753
34.600	+2.672e+03	+4.463e+03	+9.717e+03	+0.626
34.800	+2.128e+03	+5.575e+03	+9.021e+03	+0.724
35.000	+2.537e+03	+4.086e+03	+6.039e+03	+0.617
35.200	+1.737e+03	+5.400e+03	+8.028e+03	+0.757
35.400	+1.261e+03	+5.057e+03	+5.511e+03	+0.800
35.600	+2.733e+03	+5.978e+03	+8.590e+03	+0.686
35.800	+2.039e+03	+6.050e+03	+7.250e+03	+0.748
36.000	+2.939e+03	+7.020e+03	+6.675e+03	+0.705
36.200	+2.003e+03	+7.048e+03	+7.321e+03	+0.779
36.400	+4.110e+03	+5.177e+03	+8.216e+03	+0.557
36.600	+1.635e+03	+6.079e+03	+7.770e+03	+0.788
36.800	+2.657e+03	+7.578e+03	+6.385e+03	+0.740
37.000	+2.194e+03	+3.753e+03	+7.986e+03	+0.631
37.200	+2.330e+03	+4.671e+03	+7.457e+03	+0.667
37.400	+8.343e+02	+4.986e+03	+6.620e+03	+0.857
37.600	+9.796e+02	+5.507e+03	+4.347e+03	+0.849
37.800	+2.253e+03	+5.326e+03	+6.008e+03	+0.703
38.000	+1.700e+03	+4.527e+03	+7.015e+03	+0.727
38.200	+2.407e+03	+5.954e+03	+6.561e+03	+0.712
38.400	+1.169e+03	+5.678e+03	+7.352e+03	+0.829
38.600	+1.747e+03	+5.975e+03	+7.572e+03	+0.774
38.800	+3.830e+03	+5.558e+03	+7.020e+03	+0.592
39.000	+1.722e+03	+3.396e+03	+6.798e+03	+0.663
39.200	+2.712e+03	+7.057e+03	+7.102e+03	+0.722
