%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.580e+03	+7.326e+03	+8.951e+03	+0.740
0.100	+2.471e+02	+6.550e+03	+8.263e+03	+0.964
0.200	+1.179e+03	+8.879e+03	+6.533e+03	+0.883
0.300	+2.944e+02	+8.107e+03	+7.712e+03	+0.965
0.400	+1.491e+03	+7.853e+03	+8.088e+03	+0.840
0.500	+1.622e+03	+8.531e+03	+8.558e+03	+0.840
0.600	+4.937e+02	+7.013e+03	+8.376e+03	+0.934
0.700	+1.786e+03	+7.614e+03	+8.291e+03	+0.810
0.800	+4.128e+02	+6.950e+03	+5.537e+03	+0.944
0.900	+1.289e+03	+7.837e+03	+7.415e+03	+0.859
1.000	+1.011e+03	+8.928e+03	+7.997e+03	+0.898
1.100	-1.349e+01	+7.580e+03	+7.580e+03	+1.002
1.200	-3.656e+02	+7.942e+03	+9.052e+03	+1.048
1.300	+3.681e+02	+9.259e+03	+6.935e+03	+0.962
1.400	+1.762e+03	+7.362e+03	+9.497e+03	+0.807
1.500	+1.654e+03	+1.058e+04	+7.988e+03	+0.865
1.600	+8.103e+02	+7.510e+03	+8.400e+03	+0.903
1.700	-1.594e+02	+8.647e+03	+6.731e+03	+1.019
1.800	-8.435e+02	+9.668e+03	+9.155e+03	+1.096
1.900	+1.589e+03	+1.085e+04	+8.577e+03	+0.872
2.000	+1.171e+03	+7.275e+03	+8.003e+03	+0.861
2.100	+1.822e+03	+7.974e+03	+7.248e+03	+0.814
2.200	+3.778e+02	+6.755e+03	+7.088e+03	+0.947
2.300	+2.126e+03	+6.675e+03	+7.708e+03	+0.758
2.400	+7.492e+02	+8.744e+03	+8.215e+03	+0.921
2.500	+6.500e+02	+8.367e+03	+8.551e+03	+0.928
2.600	+1.359e+03	+9.410e+03	+8.428e+03	+0.874
2.700	-1.663e+02	+8.516e+03	+7.799e+03	+1.020
2.800	+1.724e+03	+9.428e+03	+7.805e+03	+0.845
2.900	+1.791e+03	+9.394e+03	+8.833e+03	+0.840
3.000	-1.707e+02	+8.231e+03	+1.123e+04	+1.021
3.100	+2.066e+02	+8.386e+03	+8.369e+03	+0.976
3.200	+1.044e+03	+8.244e+03	+7.490e+03	+0.888
3.300	+2.219e+02	+9.448e+03	+1.072e+04	+0.977
3.400	+6.472e+03	+2.708e+03	+9.421e+03	+0.295
3.500	+8.988e+03	+1.162e+03	+7.554e+03	+0.115
3.600	+9.353e+03	+3.593e+02	+7.704e+03	+0.037
3.700	+9.343e+03	+9.581e+02	+7.122e+03	+0.093
3.800	+7.188e+03	+5.104e+02	+7.076e+03	+0.066
3.900	+7.606e+03	+2.071e+02	+1.031e+04	+0.027
4.000	+9.262e+03	+6.794e+02	+1.044e+04	+0.068
4.100	+7.235e+03	+3.201e+02	+9.478e+03	+0.042
4.200	+9.457e+03	+1.278e+03	+7.074e+03	+0.119
4.300	+7.327e+03	+4.017e+01	+9.315e+03	+0.005
4.400	+8.870e+03	-3.557e+02	+7.578e+03	-0.042
4.500	+8.990e+03	+1.987e+03	+7.844e+03	+0.181
4.600	+8.641e+03	+1.483e+03	+8.279e+03	+0.146
4.700	+8.397e+03	+9.816e+02	+7.925e+03	+0.105
4.800	+8.166e+03	+3.209e+02	+8.490e+03	+0.038
4.900	+4.546e+02	+8.252e+03	+8.632e+03	+0.948
5.000	+2.615e+03	+7.668e+03	+1.007e+04	+0.746
5.100	+1.733e+02	+9.730e+03	+7.400e+03	+0.982
5.200	+1.059e+02	+9.021e+03	+7.846e+03	+0.988
5.300	+1.482e+03	+1.110e+04	+9.245e+03	+0.882
5.400	+6.659e+02	+8.852e+03	+8.689e+03	+0.930
5.500	-1.668e+01	+8.685e+03	+1.001e+04	+1.002
5.600	+4.880e+02	+7.404e+03	+1.002e+04	+0.938
5.700	+1.418e+03	+9.000e+03	+7.099e+03	+0.864
5.800	+1.462e+03	+9.349e+03	+5.565e+03	+0.865
5.900	+1.119e+03	+8.382e+03	+8.949e+03	+0.882
6.000	+1.174e+02	+1.004e+04	+8.362e+03	+0.988
6.100	+5.541e+02	+9.292e+03	+7.391e+03	+0.944
6.200	-6.218e+01	+8.867e+03	+9.017e+03	+1.007
6.300	+3.153e+03	+4.791e+03	+8.776e+03	+0.603
6.400	+9.154e+03	+2.664e+02	+5.403e+03	+0.028
6.500	+8.464e+03	+4.910e+02	+8.054e+03	+0.055
6.600	+7.611e+03	+2.244e+03	+9.838e+03	+0.228
6.700	+8.240e+03	-5.583e+02	+7.523e+03	-0.073
