%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.095e+03	+4.604e+03	+7.195e+03	+0.808
0.100	-9.139e+02	+6.032e+03	+6.908e+03	+1.179
0.200	+3.703e+02	+5.464e+03	+7.092e+03	+0.937
0.300	+7.949e+02	+5.759e+03	+7.513e+03	+0.879
0.400	+1.221e+03	+5.607e+03	+7.374e+03	+0.821
0.500	+2.639e+02	+6.865e+03	+7.841e+03	+0.963
0.600	+8.709e+02	+5.355e+03	+8.279e+03	+0.860
0.700	+6.536e+01	+7.219e+03	+8.272e+03	+0.991
0.800	+1.880e+03	+5.853e+03	+7.883e+03	+0.757
0.900	+4.817e+02	+5.211e+03	+8.768e+03	+0.915
1.000	+4.576e+02	+6.432e+03	+6.205e+03	+0.934
1.100	+2.884e+02	+5.511e+03	+6.818e+03	+0.950
1.200	+8.124e+02	+6.763e+03	+8.369e+03	+0.893
1.300	+1.643e+03	+5.509e+03	+7.266e+03	+0.770
1.400	+7.320e+03	+4.606e+02	+6.884e+03	+0.059
1.500	+5.633e+03	+3.189e+02	+7.441e+03	+0.054
1.600	+5.779e+03	+4.398e+02	+7.482e+03	+0.071
1.700	+7.281e+03	-1.541e+02	+7.471e+03	-0.022
1.800	+6.045e+03	+8.975e+02	+8.015e+03	+0.129
1.900	+6.058e+03	+3.920e+02	+6.882e+03	+0.061
2.000	+6.769e+03	+2.394e+02	+7.992e+03	+0.034
2.100	+4.353e+03	+2.181e+03	+6.748e+03	+0.334
2.200	+7.928e+02	+6.993e+03	+5.695e+03	+0.898
2.300	+1.160e+03	+5.725e+03	+7.842e+03	+0.832
2.400	-3.427e+02	+5.309e+03	+7.499e+03	+1.069
2.500	-1.374e+02	+5.402e+03	+7.244e+03	+1.026
2.600	+1.583e+03	+5.406e+03	+7.757e+03	+0.774
2.700	+4.769e+01	+6.500e+03	+8.192e+03	+0.993
2.800	+1.015e+03	+6.088e+03	+7.049e+03	+0.857
2.900	+1.723e+03	+4.205e+03	+6.888e+03	+0.709
3.000	+1.278e+03	+7.558e+03	+6.217e+03	+0.855
3.100	+6.610e+02	+5.882e+03	+8.638e+03	+0.899
3.200	+8.557e+02	+6.229e+03	+5.748e+03	+0.879
3.300	+1.655e+03	+5.023e+03	+8.887e+03	+0.752
3.400	+1.172e+03	+5.977e+03	+5.758e+03	+0.836
3.500	+3.718e+03	+3.779e+03	+7.003e+03	+0.504
3.600	+4.683e+03	+9.802e+02	+7.160e+03	+0.173
3.700	+7.100e+03	+8.826e+02	+8.509e+03	+0.111
3.800	+6.023e+03	+4.127e+02	+6.427e+03	+0.064
3.900	+6.277e+03	-4.349e+02	+8.601e+03	-0.074
4.000	+5.926e+03	+7.202e+02	+7.817e+03	+0.108
4.100	+4.104e+03	+2.678e+03	+8.189e+03	+0.395
4.200	+3.210e+03	+4.242e+03	+6.887e+03	+0.569
4.300	+2.580e+03	+4.450e+03	+6.348e+03	+0.633
4.400	+3.567e+03	+3.259e+03	+5.429e+03	+0.477
4.500	+2.930e+03	+4.639e+03	+6.476e+03	+0.613
4.600	+3.054e+03	+1.899e+03	+7.550e+03	+0.383
4.700	+2.756e+03	+1.633e+03	+6.959e+03	+0.372
4.800	+3.287e+03	+3.263e+03	+6.582e+03	+0.498
4.900	+2.809e+03	+4.175e+03	+8.243e+03	+0.598
5.000	+3.291e+03	+3.117e+03	+7.730e+03	+0.486
5.100	+3.645e+03	+3.079e+03	+5.442e+03	+0.458
5.200	+1.957e+03	+2.995e+03	+7.892e+03	+0.605
5.300	+3.911e+03	+2.767e+03	+6.573e+03	+0.414
5.400	+3.320e+03	+3.875e+03	+7.501e+03	+0.539
5.500	+3.609e+03	+3.762e+03	+7.887e+03	+0.510
5.600	+2.580e+03	+3.835e+03	+8.291e+03	+0.598
5.700	+3.686e+03	+4.269e+03	+6.366e+03	+0.537
5.800	+3.496e+03	+1.941e+03	+7.908e+03	+0.357
5.900	+2.573e+03	+3.163e+03	+6.356e+03	+0.551
6.000	+2.990e+03	+2.884e+03	+7.101e+03	+0.491
6.100	+5.920e+03	+1.298e+03	+8.555e+03	+0.180
6.200	+4.846e+03	+1.315e+02	+8.242e+03	+0.026
6.300	+5.368e+03	+2.115e+02	+8.218e+03	+0.038
6.400	+5.209e+03	+9.362e+01	+6.241e+03	+0.018
6.500	+5.995e+03	+8.801e+02	+6.476e+03	+0.128
6.600	+5.606e+03	+1.671e+02	+7.428e+03	+0.029
6.700	+4.511e+03	+3.487e+02	+8.043e+03	+0.072
6.800	+6.776e+03	+4.185e+02	+6.724e+03	+0.058
6.900	+6.585e+03	+1.517e+03	+6.654e+03	+0.187
7.000	+5.436e+03	+1.059e+03	+6.129e+03	+0.163
7.100	+5.077e+03	+1.448e+03	+6.442e+03	+0.222
7.200	+3.524e+03	+4.188e+03	+7.620e+03	+0.543
7.300	+2.957e+03	+3.857e+03	+7.141e+03	+0.566
7.400	+3.967e+03	+3.022e+03	+6.041e+03	+0.432
7.500	+2.907e+03	+3.533e+03	+7.560e+03	+0.549
7.600	+4.327e+03	+3.635e+03	+8.826e+03	+0.457
7.700	+2.746e+03	+3.495e+03	+7.446e+03	+0.560
7.800	+3.317e+03	+4.425e+03	+6.797e+03	+0.572
7.900	+1.836e+03	+3.142e+03	+6.819e+03	+0.631
8.000	+2.781e+03	+4.823e+03	+6.077e+03	+0.634
8.100	+4.462e+03	+3.172e+03	+6.560e+03	+0.416
8.200	+3.551e+03	+3.808e+03	+6.580e+03	+0.517
8.300	+3.826e+03	+4.564e+03	+8.957e+03	+0.544
8.400	+3.785e+03	+4.490e+03	+7.943e+03	+0.543
8.500	+1.656e+03	+2.894e+03	+6.611e+03	+0.636
8.600	+3.179e+03	+4.094e+03	+9.203e+03	+0.563
8.700	+2.623e+03	+3.475e+03	+7.202e+03	+0.570
8.800	+2.378e+03	+3.837e+03	+6.423e+03	+0.617
8.900	+4.124e+03	+3.528e+03	+7.791e+03	+0.461
9.000	+2.593e+03	+5.374e+03	+7.667e+03	+0.675
9.100	+3.187e+03	+2.026e+03	+7.338e+03	+0.389
9.200	+1.156e+03	+3.894e+03	+6.789e+03	+0.771
9.300	+3.235e+03	+3.634e+03	+6.773e+03	+0.529
9.400	+4.046e+03	+3.632e+03	+7.615e+03	+0.473
9.500	+2.920e+03	+3.114e+03	+7.052e+03	+0.516
9.600	+2.476e+03	+3.674e+03	+9.333e+03	+0.597
