%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+9.160e+03	+1.020e+03	+9.452e+03	+0.100
0.100	+5.021e+03	+5.064e+03	+8.551e+03	+0.502
0.200	+3.689e+03	+5.317e+03	+9.664e+03	+0.590
0.300	+3.098e+03	+3.621e+03	+1.034e+04	+0.539
0.400	+5.253e+03	+5.123e+03	+9.168e+03	+0.494
0.500	+5.924e+03	+4.360e+03	+7.843e+03	+0.424
0.600	+4.737e+03	+4.300e+03	+8.617e+03	+0.476
0.700	+5.475e+03	+4.720e+03	+7.385e+03	+0.463
0.800	+2.193e+03	+6.313e+03	+8.684e+03	+0.742
0.900	+3.641e+03	+8.903e+03	+9.363e+03	+0.710
1.000	+8.642e+02	+7.923e+03	+1.010e+04	+0.902
1.100	+4.963e+02	+9.989e+03	+9.597e+03	+0.953
1.200	+6.644e+02	+5.593e+03	+8.685e+03	+0.894
1.300	+1.299e+03	+8.012e+03	+9.723e+03	+0.861
1.400	+3.163e+02	+7.783e+03	+9.604e+03	+0.961
1.500	+1.144e+03	+7.450e+03	+9.981e+03	+0.867
1.600	+6.350e+02	+8.593e+03	+9.020e+03	+0.931
1.700	+1.228e+03	+8.739e+03	+7.814e+03	+0.877
1.800	+2.247e+03	+6.443e+03	+8.215e+03	+0.741
1.900	+1.758e+02	+8.127e+03	+9.710e+03	+0.979
2.000	+9.499e+02	+8.473e+03	+1.121e+04	+0.899
2.100	+1.189e+03	+5.768e+03	+8.802e+03	+0.829
2.200	+8.838e+02	+6.291e+03	+9.636e+03	+0.877
2.300	+7.482e+02	+9.955e+03	+7.901e+03	+0.930
2.400	+4.684e+02	+8.412e+03	+1.062e+04	+0.947
2.500	+1.034e+02	+8.504e+03	+8.941e+03	+0.988
2.600	+1.073e+03	+9.419e+03	+1.200e+04	+0.898
2.700	+2.121e+03	+7.979e+03	+8.530e+03	+0.790
2.800	-4.444e+02	+7.415e+03	+1.056e+04	+1.064
2.900	+1.328e+03	+6.880e+03	+1.033e+04	+0.838
3.000	+1.555e+03	+7.419e+03	+7.889e+03	+0.827
3.100	+1.139e+03	+1.005e+04	+1.042e+04	+0.898
3.200	+1.236e+03	+7.579e+03	+9.193e+03	+0.860
3.300	+8.213e+02	+6.479e+03	+9.525e+03	+0.887
3.400	+1.970e+03	+8.252e+03	+8.105e+03	+0.807
3.500	+4.390e+01	+8.978e+03	+9.138e+03	+0.995
3.600	+8.757e+02	+6.672e+03	+9.231e+03	+0.884
3.700	+6.834e+02	+7.091e+03	+9.372e+03	+0.912
3.800	+9.898e+02	+5.911e+03	+1.229e+04	+0.857
3.900	+2.188e+03	+7.102e+03	+8.776e+03	+0.765
4.000	+1.788e+03	+9.141e+03	+9.736e+03	+0.836
4.100	+1.441e+03	+9.536e+03	+9.313e+03	+0.869
4.200	+2.326e+03	+8.706e+03	+9.893e+03	+0.789
4.300	+1.043e+03	+7.100e+03	+8.861e+03	+0.872
4.400	+9.450e+02	+9.662e+03	+9.397e+03	+0.911
4.500	+5.531e+02	+5.477e+03	+1.045e+04	+0.908
4.600	+2.575e+01	+7.207e+03	+7.957e+03	+0.996
4.700	+1.814e+03	+7.690e+03	+8.377e+03	+0.809
4.800	+7.549e+02	+7.586e+03	+1.003e+04	+0.909
4.900	+1.036e+03	+7.715e+03	+1.016e+04	+0.882
