%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.661e+03	+6.941e+02	+8.465e+03	+0.094
0.100	+6.637e+03	+1.372e+03	+6.707e+03	+0.171
0.200	+5.915e+03	+1.809e+02	+7.367e+03	+0.030
0.300	+8.523e+03	-6.583e+01	+8.202e+03	-0.008
0.400	+8.186e+03	+1.663e+03	+7.462e+03	+0.169
0.500	+8.041e+03	+9.611e+02	+8.345e+03	+0.107
0.600	+7.650e+03	+1.063e+03	+9.363e+03	+0.122
0.700	+7.517e+03	+4.668e+02	+7.228e+03	+0.058
0.800	+6.557e+03	+5.223e+02	+8.239e+03	+0.074
0.900	+6.920e+03	+3.685e+02	+7.560e+03	+0.051
1.000	+6.539e+03	+1.002e+02	+8.074e+03	+0.015
1.100	+8.359e+03	+2.998e+02	+6.356e+03	+0.035
1.200	+4.949e+03	+7.942e+02	+8.624e+03	+0.138
1.300	+4.471e+03	+3.357e+03	+8.196e+03	+0.429
1.400	+4.816e+03	+3.487e+03	+7.531e+03	+0.420
1.500	+3.423e+03	+3.276e+03	+6.192e+03	+0.489
1.600	+4.628e+03	+4.924e+03	+5.722e+03	+0.516
1.700	+5.387e+03	+4.143e+03	+8.177e+03	+0.435
1.800	+3.947e+03	+4.125e+03	+8.033e+03	+0.511
1.900	+4.848e+03	+2.312e+03	+8.412e+03	+0.323
2.000	+5.838e+03	+2.614e+03	+7.111e+03	+0.309
2.100	+4.443e+03	+2.253e+03	+1.004e+04	+0.336
2.200	+4.554e+03	+2.822e+03	+7.570e+03	+0.383
2.300	+4.449e+03	+3.064e+03	+7.201e+03	+0.408
2.400	+4.528e+03	+3.222e+03	+9.001e+03	+0.416
2.500	+4.451e+03	+4.363e+03	+9.808e+03	+0.495
2.600	+3.907e+03	+2.319e+03	+7.457e+03	+0.372
2.700	+4.291e+03	+1.844e+03	+6.457e+03	+0.301
2.800	+6.418e+03	+4.884e+03	+6.760e+03	+0.432
2.900	+4.153e+03	+3.418e+03	+8.898e+03	+0.451
3.000	+4.781e+03	+3.469e+03	+9.303e+03	+0.420
3.100	+5.454e+03	+3.692e+03	+7.511e+03	+0.404
3.200	+4.548e+03	+4.690e+03	+5.781e+03	+0.508
3.300	+5.191e+03	+3.391e+03	+7.182e+03	+0.395
3.400	+4.799e+03	+3.233e+03	+8.106e+03	+0.403
3.500	+4.398e+03	+3.427e+03	+8.605e+03	+0.438
3.600	+4.235e+03	+3.433e+03	+6.611e+03	+0.448
3.700	+3.969e+03	+3.935e+03	+6.729e+03	+0.498
3.800	+4.455e+03	+4.237e+03	+7.026e+03	+0.487
3.900	+3.843e+03	+2.324e+03	+7.782e+03	+0.377
4.000	+3.440e+03	+2.760e+03	+7.864e+03	+0.445
4.100	+3.960e+03	+3.129e+03	+9.250e+03	+0.441
4.200	+4.948e+03	+3.083e+03	+8.573e+03	+0.384
4.300	+5.817e+03	+3.830e+03	+7.662e+03	+0.397
4.400	+4.882e+03	+3.227e+03	+6.440e+03	+0.398
4.500	+4.061e+03	+3.522e+03	+7.751e+03	+0.464
4.600	+4.001e+03	+3.772e+03	+8.934e+03	+0.485
4.700	+4.914e+03	+2.262e+03	+8.250e+03	+0.315
4.800	+5.576e+03	+3.699e+03	+8.038e+03	+0.399
4.900	+4.991e+03	+2.602e+03	+8.720e+03	+0.343
5.000	+5.066e+03	+3.443e+03	+7.185e+03	+0.405
5.100	+5.418e+03	+3.382e+03	+7.687e+03	+0.384
5.200	+5.384e+03	+3.927e+03	+5.887e+03	+0.422
5.300	+3.662e+03	+2.605e+03	+7.835e+03	+0.416
5.400	+2.138e+03	+6.918e+03	+8.801e+03	+0.764
5.500	+6.422e+03	-1.174e+03	+5.870e+03	-0.224
5.600	+7.156e+03	+1.113e+02	+8.254e+03	+0.015
5.700	+7.660e+03	-1.335e+03	+7.332e+03	-0.211
5.800	+5.679e+03	+4.331e+02	+7.698e+03	+0.071
5.900	+6.775e+03	+6.357e+02	+7.849e+03	+0.086
6.000	+7.660e+03	+2.936e+02	+7.423e+03	+0.037
6.100	+6.846e+03	+2.957e+02	+8.030e+03	+0.041
6.200	+7.465e+03	+6.303e+02	+9.336e+03	+0.078
6.300	+6.415e+03	+5.840e+02	+7.061e+03	+0.083
6.400	+7.766e+03	+1.306e+02	+7.813e+03	+0.017
6.500	+9.508e+03	+1.826e+03	+5.870e+03	+0.161
6.600	+5.820e+03	+2.770e+02	+6.819e+03	+0.045
6.700	+7.056e+03	+1.803e+03	+7.060e+03	+0.204
6.800	+7.468e+03	+7.083e+02	+7.682e+03	+0.087
6.900	+5.670e+03	+2.295e+03	+9.100e+03	+0.288
7.000	+4.315e+03	+3.815e+03	+7.823e+03	+0.469
7.100	+3.590e+03	+2.166e+03	+6.344e+03	+0.376
7.200	+3.932e+03	+3.524e+03	+8.425e+03	+0.473
