%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.932e+03	+2.856e+03	+6.480e+03	+0.494
0.100	+3.579e+03	+3.846e+03	+6.818e+03	+0.518
0.200	+3.466e+03	+3.824e+03	+5.895e+03	+0.525
0.300	+3.406e+03	+4.469e+03	+6.824e+03	+0.568
0.400	+3.339e+03	+3.845e+03	+7.833e+03	+0.535
0.500	+5.393e+03	+4.277e+03	+8.701e+03	+0.442
0.600	+4.094e+03	+2.396e+03	+5.849e+03	+0.369
0.700	+3.249e+03	+2.199e+03	+8.148e+03	+0.404
0.800	+5.273e+03	+3.165e+03	+5.422e+03	+0.375
0.900	+3.128e+03	+3.616e+03	+6.247e+03	+0.536
1.000	+3.319e+03	+3.214e+03	+6.305e+03	+0.492
1.100	+4.855e+03	+3.999e+03	+5.659e+03	+0.452
1.200	+4.355e+03	+4.467e+03	+5.631e+03	+0.506
1.300	+2.291e+03	+3.439e+03	+8.004e+03	+0.600
1.400	+3.800e+03	+2.970e+03	+7.237e+03	+0.439
1.500	+3.473e+03	+3.969e+03	+6.916e+03	+0.533
1.600	+4.177e+03	+2.874e+03	+6.499e+03	+0.408
1.700	+3.586e+03	+3.118e+03	+6.985e+03	+0.465
1.800	+4.093e+03	+4.708e+03	+6.282e+03	+0.535
1.900	+2.874e+03	+3.933e+03	+8.518e+03	+0.578
2.000	+4.339e+03	+3.414e+03	+7.260e+03	+0.440
2.100	+4.814e+03	+4.498e+03	+5.411e+03	+0.483
2.200	+3.939e+03	+3.874e+03	+7.847e+03	+0.496
2.300	+4.136e+03	+3.219e+03	+6.715e+03	+0.438
2.400	+2.503e+03	+3.290e+03	+6.951e+03	+0.568
2.500	+4.166e+03	+2.172e+03	+5.990e+03	+0.343
2.600	+3.764e+03	+2.773e+03	+6.515e+03	+0.424
2.700	+2.675e+03	+3.785e+03	+5.372e+03	+0.586
2.800	+3.218e+03	+2.579e+03	+6.921e+03	+0.445
2.900	+3.598e+03	+3.151e+03	+6.556e+03	+0.467
3.000	+3.664e+03	+3.001e+03	+7.227e+03	+0.450
3.100	+3.299e+03	+3.075e+03	+6.361e+03	+0.482
3.200	+3.408e+03	+2.026e+03	+7.411e+03	+0.373
