%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.867e+03	+1.765e+03	+1.203e+04	+0.183
0.100	+9.689e+03	+1.450e+03	+1.029e+04	+0.130
0.200	+8.968e+03	+1.586e+03	+1.032e+04	+0.150
0.300	+9.204e+03	+1.044e+02	+9.621e+03	+0.011
0.400	+9.388e+03	+1.392e+03	+1.116e+04	+0.129
0.500	+9.533e+03	+1.255e+03	+8.514e+03	+0.116
0.600	+8.610e+03	-2.559e+02	+7.920e+03	-0.031
0.700	+6.903e+03	+2.279e+03	+9.408e+03	+0.248
0.800	+6.415e+03	+6.488e+02	+8.515e+03	+0.092
0.900	+8.045e+03	+1.317e+03	+8.883e+03	+0.141
1.000	+7.928e+03	+1.373e+03	+9.299e+03	+0.148
1.100	+7.613e+03	+1.526e+03	+7.968e+03	+0.167
1.200	+7.275e+03	+1.589e+03	+8.415e+03	+0.179
1.300	+7.022e+03	+5.894e+02	+8.955e+03	+0.077
1.400	+7.030e+03	+3.295e+02	+9.084e+03	+0.045
1.500	+6.219e+03	+1.729e+03	+1.138e+04	+0.218
1.600	+2.713e+03	+5.555e+03	+8.466e+03	+0.672
1.700	+1.811e+03	+8.461e+03	+1.073e+04	+0.824
1.800	+2.416e+02	+8.590e+03	+1.022e+04	+0.973
1.900	+2.022e+03	+7.465e+03	+7.640e+03	+0.787
2.000	+5.384e+02	+6.420e+03	+1.097e+04	+0.923
2.100	+2.053e+03	+7.352e+03	+1.362e+04	+0.782
2.200	+9.167e+02	+8.651e+03	+9.102e+03	+0.904
2.300	+4.910e+02	+7.191e+03	+9.250e+03	+0.936
2.400	-1.940e+03	+8.286e+03	+8.392e+03	+1.306
2.500	+1.879e+03	+5.789e+03	+8.739e+03	+0.755
2.600	+1.422e+03	+8.377e+03	+8.159e+03	+0.855
2.700	+1.555e+03	+7.984e+03	+1.101e+04	+0.837
2.800	+5.253e+02	+1.003e+04	+1.071e+04	+0.950
2.900	+4.158e+02	+8.159e+03	+1.075e+04	+0.952
3.000	-7.654e+02	+7.161e+03	+1.005e+04	+1.120
3.100	+1.819e+03	+8.691e+03	+1.020e+04	+0.827
3.200	-1.815e+02	+8.874e+03	+8.366e+03	+1.021
3.300	+1.025e+03	+6.325e+03	+1.164e+04	+0.861
3.400	+1.039e+03	+7.625e+03	+9.825e+03	+0.880
3.500	+1.786e+02	+7.884e+03	+1.164e+04	+0.978
3.600	+1.238e+02	+8.178e+03	+1.044e+04	+0.985
3.700	-1.534e+02	+7.827e+03	+9.999e+03	+1.020
3.800	+2.220e+03	+8.942e+03	+6.842e+03	+0.801
3.900	-7.086e+02	+8.145e+03	+1.116e+04	+1.095
4.000	-4.384e+02	+8.141e+03	+1.393e+04	+1.057
4.100	+1.030e+03	+7.862e+03	+1.009e+04	+0.884
4.200	-5.344e+02	+7.465e+03	+1.021e+04	+1.077
4.300	+7.252e+02	+8.164e+03	+9.206e+03	+0.918
