%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.212e+03	+5.994e+03	+8.104e+03	+0.832
0.100	+1.563e+03	+5.538e+03	+6.285e+03	+0.780
0.200	+2.329e+03	+7.518e+03	+8.117e+03	+0.763
0.300	+4.060e+02	+5.631e+03	+8.075e+03	+0.933
0.400	+1.770e+03	+6.093e+03	+7.689e+03	+0.775
0.500	+4.086e+02	+7.570e+03	+8.465e+03	+0.949
0.600	+1.978e+02	+7.059e+03	+6.903e+03	+0.973
0.700	+4.290e+02	+5.410e+03	+9.447e+03	+0.927
0.800	+7.073e+03	+1.119e+03	+6.826e+03	+0.137
0.900	+7.451e+03	-1.740e+02	+8.901e+03	-0.024
1.000	+6.327e+03	+1.398e+03	+6.157e+03	+0.181
1.100	+6.889e+03	-3.452e+02	+6.263e+03	-0.053
1.200	+5.054e+03	+6.471e+02	+6.357e+03	+0.113
1.300	+6.726e+03	+9.751e+02	+6.194e+03	+0.127
1.400	+5.670e+03	+1.087e+03	+7.109e+03	+0.161
1.500	+6.764e+03	+1.491e+02	+6.893e+03	+0.022
1.600	+7.363e+03	+1.175e+03	+7.898e+03	+0.138
1.700	+7.606e+03	+3.939e+01	+7.707e+03	+0.005
1.800	+5.875e+03	+6.197e+01	+8.931e+03	+0.010
1.900	+7.607e+03	+1.141e+02	+6.033e+03	+0.015
2.000	+7.009e+03	-1.173e+03	+6.121e+03	-0.201
2.100	+6.740e+03	+9.264e+02	+6.667e+03	+0.121
2.200	+6.325e+03	+5.095e+02	+8.483e+03	+0.075
2.300	+6.612e+03	+5.802e+02	+6.848e+03	+0.081
2.400	+7.769e+03	+8.839e+02	+7.566e+03	+0.102
2.500	+7.132e+03	-8.200e+02	+5.957e+03	-0.130
2.600	+6.250e+03	+1.667e+03	+7.702e+03	+0.211
2.700	+7.584e+03	+5.074e+02	+8.041e+03	+0.063
2.800	+6.590e+03	+7.010e+02	+8.063e+03	+0.096
2.900	+7.131e+03	+1.259e+02	+8.136e+03	+0.017
3.000	+6.439e+03	+1.056e+03	+4.724e+03	+0.141
3.100	+6.264e+03	+7.919e+02	+8.311e+03	+0.112
3.200	+6.680e+03	-4.953e+01	+7.652e+03	-0.007
3.300	+6.616e+03	+4.425e+02	+8.824e+03	+0.063
3.400	+8.057e+03	+2.028e+03	+7.059e+03	+0.201
3.500	+7.118e+03	+9.990e+02	+6.567e+03	+0.123
3.600	+7.327e+03	+1.703e+03	+6.947e+03	+0.189
3.700	+7.989e+03	+9.682e+02	+8.008e+03	+0.108
3.800	+5.804e+03	+1.832e+03	+9.250e+03	+0.240
3.900	+1.745e+03	+7.708e+03	+8.504e+03	+0.815
4.000	+1.239e+03	+6.849e+03	+8.724e+03	+0.847
4.100	+3.374e+02	+6.483e+03	+9.466e+03	+0.951
4.200	-7.545e+01	+6.168e+03	+8.159e+03	+1.012
4.300	+6.915e+02	+7.260e+03	+1.017e+04	+0.913
4.400	+1.202e+03	+6.414e+03	+8.075e+03	+0.842
4.500	+1.833e+03	+8.792e+03	+7.026e+03	+0.827
4.600	-2.220e+02	+5.618e+03	+7.922e+03	+1.041
4.700	+8.977e+02	+7.316e+03	+7.230e+03	+0.891
4.800	+2.219e+03	+6.881e+03	+8.022e+03	+0.756
4.900	+4.567e+02	+5.124e+03	+5.411e+03	+0.918
5.000	+1.626e+02	+7.630e+03	+6.830e+03	+0.979
5.100	+3.741e+02	+5.548e+03	+7.599e+03	+0.937
5.200	+1.745e+02	+6.151e+03	+8.057e+03	+0.972
5.300	+1.734e+03	+7.894e+03	+8.077e+03	+0.820
5.400	+6.358e+02	+6.518e+03	+7.824e+03	+0.911
5.500	+1.472e+03	+7.776e+03	+7.626e+03	+0.841
5.600	+1.105e+03	+8.544e+03	+5.743e+03	+0.885
5.700	+1.199e+03	+6.605e+03	+7.748e+03	+0.846
5.800	+1.943e+03	+7.565e+03	+6.614e+03	+0.796
5.900	+9.210e+02	+8.081e+03	+9.206e+03	+0.898
6.000	+1.472e+03	+7.322e+03	+6.553e+03	+0.833
6.100	+6.919e+01	+6.311e+03	+7.264e+03	+0.989
6.200	+1.800e+03	+7.142e+03	+6.109e+03	+0.799
6.300	+5.087e+02	+6.371e+03	+7.662e+03	+0.926
6.400	+1.012e+03	+7.250e+03	+7.452e+03	+0.877
6.500	+5.272e+03	+2.430e+03	+7.560e+03	+0.315
6.600	+6.321e+03	+4.358e+02	+6.152e+03	+0.064
6.700	+8.614e+03	+1.516e+01	+9.163e+03	+0.002
6.800	+6.942e+03	+1.796e+02	+6.902e+03	+0.025
6.900	+7.879e+03	-2.937e+02	+7.166e+03	-0.039
7.000	+5.904e+03	+3.448e+02	+7.350e+03	+0.055
7.100	+6.288e+03	+3.267e+01	+6.013e+03	+0.005
7.200	+7.709e+03	+5.745e+02	+9.089e+03	+0.069
7.300	+4.680e+03	+4.133e+03	+6.657e+03	+0.469
7.400	+1.498e+01	+7.445e+03	+6.206e+03	+0.998
7.500	+5.851e+02	+5.802e+03	+7.175e+03	+0.908
7.600	+4.893e+01	+8.317e+03	+7.349e+03	+0.994
7.700	+1.161e+03	+8.294e+03	+6.316e+03	+0.877
7.800	+6.243e+02	+7.048e+03	+6.591e+03	+0.919
7.900	-3.794e+01	+6.712e+03	+5.811e+03	+1.006
8.000	+6.743e+02	+6.039e+03	+9.431e+03	+0.900
8.100	+2.899e+02	+6.671e+03	+7.039e+03	+0.958
8.200	+1.081e+03	+6.332e+03	+6.862e+03	+0.854
8.300	+8.896e+02	+7.851e+03	+7.944e+03	+0.898
8.400	+2.571e+02	+6.071e+03	+7.587e+03	+0.959
8.500	+6.380e+02	+5.941e+03	+6.845e+03	+0.903
8.600	+1.406e+02	+5.439e+03	+7.119e+03	+0.975
8.700	+1.301e+03	+7.541e+03	+7.782e+03	+0.853
8.800	+6.337e+02	+7.004e+03	+5.856e+03	+0.917
8.900	+8.746e+02	+6.206e+03	+9.967e+03	+0.876
9.000	+9.104e+02	+6.530e+03	+8.268e+03	+0.878
9.100	+4.828e+02	+7.384e+03	+8.491e+03	+0.939
9.200	+7.954e+02	+7.339e+03	+7.911e+03	+0.902
9.300	+1.236e+03	+6.110e+03	+5.360e+03	+0.832
9.400	+5.136e+02	+7.980e+03	+8.091e+03	+0.940
9.500	+1.445e+03	+6.374e+03	+6.550e+03	+0.815
9.600	+5.556e+02	+5.530e+03	+6.789e+03	+0.909
9.700	+1.230e+03	+9.811e+03	+6.106e+03	+0.889
9.800	+1.283e+03	+6.411e+03	+7.664e+03	+0.833
9.900	+1.183e+03	+8.112e+03	+6.624e+03	+0.873
10.000	+9.751e+02	+6.651e+03	+7.527e+03	+0.872
10.100	+1.334e+03	+6.934e+03	+8.393e+03	+0.839
10.200	+1.600e+03	+6.928e+03	+8.410e+03	+0.812
10.300	+6.108e+02	+6.460e+03	+5.461e+03	+0.914
10.400	+1.270e+03	+8.593e+03	+7.683e+03	+0.871
10.500	+7.042e+02	+5.692e+03	+1.031e+04	+0.890
10.600	+1.194e+03	+5.807e+03	+7.583e+03	+0.829
10.700	+5.058e+02	+7.226e+03	+7.672e+03	+0.935
10.800	+1.720e+03	+6.417e+03	+7.273e+03	+0.789
10.900	+6.213e+01	+6.716e+03	+8.904e+03	+0.991
11.000	+5.127e-01	+7.424e+03	+8.417e+03	+1.000
11.100	+1.201e+03	+8.726e+03	+8.079e+03	+0.879
11.200	+8.243e+02	+5.388e+03	+7.870e+03	+0.867
11.300	+3.718e+02	+6.709e+03	+8.364e+03	+0.947
11.400	+9.778e+02	+7.414e+03	+7.691e+03	+0.883
11.500	+8.276e+01	+7.852e+03	+8.644e+03	+0.990
11.600	+4.231e+02	+7.313e+03	+6.874e+03	+0.945
11.700	+1.112e+03	+5.714e+03	+9.842e+03	+0.837
11.800	+4.545e+02	+6.166e+03	+7.104e+03	+0.931
11.900	+1.262e+03	+6.785e+03	+8.631e+03	+0.843
12.000	+1.022e+03	+7.392e+03	+8.509e+03	+0.878
12.100	+1.165e+03	+6.367e+03	+7.581e+03	+0.845
12.200	+1.181e+03	+6.613e+03	+6.840e+03	+0.849
12.300	-8.586e+02	+8.570e+03	+8.137e+03	+1.111
12.400	+2.851e+02	+6.098e+03	+6.910e+03	+0.955
12.500	+1.152e+03	+6.946e+03	+8.523e+03	+0.858
12.600	+1.442e+03	+6.928e+03	+8.097e+03	+0.828
12.700	+5.719e+02	+5.128e+03	+7.176e+03	+0.900
12.800	+7.995e+02	+8.471e+03	+7.061e+03	+0.914
12.900	+1.031e+02	+7.183e+03	+7.336e+03	+0.986
13.000	+8.700e+02	+7.021e+03	+8.385e+03	+0.890
13.100	+1.269e+03	+6.632e+03	+6.983e+03	+0.839
13.200	+8.482e+02	+4.158e+03	+7.594e+03	+0.831
13.300	+6.198e+03	+2.097e+03	+8.449e+03	+0.253
13.400	+7.280e+03	-2.549e+02	+6.197e+03	-0.036
13.500	+6.769e+03	+2.932e+02	+8.223e+03	+0.042
13.600	+7.987e+03	+1.532e+02	+4.634e+03	+0.019
13.700	+8.958e+03	+1.350e+03	+8.489e+03	+0.131
13.800	+6.990e+03	+1.245e+02	+6.529e+03	+0.017
13.900	+7.595e+02	+7.080e+03	+7.432e+03	+0.903
14.000	+1.024e+03	+6.094e+03	+5.653e+03	+0.856
14.100	-7.174e+01	+6.436e+03	+8.125e+03	+1.011
14.200	+3.706e+02	+5.658e+03	+5.783e+03	+0.939
