%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.117e+02	+6.412e+03	+9.167e+03	+0.926
0.100	+3.074e+02	+6.347e+03	+7.462e+03	+0.954
0.200	+7.141e+02	+5.794e+03	+7.568e+03	+0.890
0.300	-1.660e+02	+5.880e+03	+7.588e+03	+1.029
0.400	+6.688e+02	+6.097e+03	+9.144e+03	+0.901
0.500	-2.153e+01	+6.154e+03	+7.143e+03	+1.004
0.600	+3.174e+02	+6.364e+03	+6.489e+03	+0.952
0.700	+3.755e+02	+5.336e+03	+6.323e+03	+0.934
0.800	+1.850e+02	+7.027e+03	+6.700e+03	+0.974
0.900	+1.195e+03	+7.087e+03	+6.702e+03	+0.856
1.000	+1.789e+03	+8.235e+03	+8.701e+03	+0.822
1.100	+1.169e+03	+4.185e+03	+7.272e+03	+0.782
1.200	-5.221e+02	+8.215e+03	+9.483e+03	+1.068
1.300	+4.605e+02	+5.737e+03	+7.554e+03	+0.926
1.400	-6.124e+01	+6.343e+03	+8.507e+03	+1.010
1.500	+1.282e+03	+6.714e+03	+7.543e+03	+0.840
1.600	+1.908e+03	+5.975e+03	+5.888e+03	+0.758
1.700	+1.749e+03	+6.503e+03	+6.553e+03	+0.788
1.800	+1.275e+03	+5.630e+03	+7.738e+03	+0.815
1.900	+8.238e+02	+6.384e+03	+7.624e+03	+0.886
2.000	+2.784e+02	+3.810e+03	+9.178e+03	+0.932
2.100	+1.241e+03	+7.400e+03	+8.014e+03	+0.856
2.200	+6.878e+02	+5.936e+03	+7.519e+03	+0.896
2.300	+6.794e+02	+6.949e+03	+7.659e+03	+0.911
2.400	+2.012e+03	+6.333e+03	+7.593e+03	+0.759
2.500	+9.323e+02	+7.783e+03	+9.139e+03	+0.893
2.600	+8.495e+02	+6.831e+03	+7.408e+03	+0.889
2.700	-5.526e+02	+8.284e+03	+8.252e+03	+1.071
2.800	-1.122e+02	+7.380e+03	+6.821e+03	+1.015
2.900	+3.158e+02	+5.820e+03	+7.216e+03	+0.949
3.000	+1.228e+03	+5.828e+03	+6.993e+03	+0.826
3.100	+6.934e+02	+6.830e+03	+6.759e+03	+0.908
3.200	-5.530e+02	+6.677e+03	+6.704e+03	+1.090
3.300	+6.313e+02	+5.158e+03	+8.948e+03	+0.891
3.400	+4.606e+02	+6.243e+03	+6.350e+03	+0.931
3.500	+1.159e+03	+4.364e+03	+7.040e+03	+0.790
3.600	+3.600e+02	+5.294e+03	+9.085e+03	+0.936
3.700	+1.084e+03	+7.314e+03	+7.284e+03	+0.871
3.800	+1.132e+03	+6.426e+03	+7.590e+03	+0.850
3.900	+1.506e+03	+6.352e+03	+6.167e+03	+0.808
4.000	+8.809e+02	+6.047e+03	+7.647e+03	+0.873
4.100	+3.690e+02	+6.648e+03	+9.119e+03	+0.947
4.200	+1.477e+03	+6.063e+03	+8.184e+03	+0.804
4.300	+1.516e+03	+6.657e+03	+7.243e+03	+0.815
4.400	+7.283e+02	+7.195e+03	+6.830e+03	+0.908
4.500	+3.900e+02	+7.217e+03	+7.474e+03	+0.949
4.600	+3.299e+02	+5.918e+03	+6.235e+03	+0.947
4.700	+1.016e+03	+5.780e+03	+9.099e+03	+0.851
4.800	+4.906e+02	+6.765e+03	+7.902e+03	+0.932
4.900	+4.456e+02	+5.576e+03	+7.620e+03	+0.926
5.000	+2.198e+03	+4.675e+03	+9.564e+03	+0.680
5.100	+6.781e+02	+6.504e+03	+9.135e+03	+0.906
5.200	+2.562e+02	+7.101e+03	+8.830e+03	+0.965
5.300	+1.064e+03	+6.654e+03	+7.780e+03	+0.862
5.400	+1.051e+03	+5.479e+03	+8.314e+03	+0.839
5.500	+4.724e+02	+6.186e+03	+9.454e+03	+0.929
5.600	+8.684e+02	+4.757e+03	+7.957e+03	+0.846
5.700	+1.315e+03	+8.050e+03	+7.864e+03	+0.860
5.800	+1.083e+03	+5.653e+03	+9.539e+03	+0.839
5.900	+4.960e+02	+6.310e+03	+7.898e+03	+0.927
6.000	+1.505e+03	+6.054e+03	+7.656e+03	+0.801
6.100	+2.884e+02	+4.783e+03	+8.014e+03	+0.943
6.200	+3.942e+02	+6.495e+03	+7.823e+03	+0.943
6.300	+9.681e+02	+4.348e+03	+8.555e+03	+0.818
6.400	+2.745e+02	+7.363e+03	+7.194e+03	+0.964
6.500	+1.792e+03	+6.268e+03	+8.335e+03	+0.778
6.600	-9.062e+01	+7.168e+03	+7.247e+03	+1.013
6.700	+1.204e+03	+5.268e+03	+8.701e+03	+0.814
6.800	+3.850e+03	+4.900e+03	+7.525e+03	+0.560
6.900	+3.310e+03	+4.684e+03	+6.659e+03	+0.586
7.000	+5.065e+03	+2.894e+03	+8.890e+03	+0.364
7.100	+4.377e+03	+3.677e+03	+8.346e+03	+0.457
7.200	+4.084e+03	+4.187e+03	+7.511e+03	+0.506
7.300	+3.076e+03	+4.732e+03	+8.276e+03	+0.606
7.400	+6.182e+03	+5.068e+03	+6.231e+03	+0.451
7.500	+3.320e+03	+4.800e+03	+6.766e+03	+0.591
7.600	+3.810e+03	+3.803e+03	+6.966e+03	+0.500
7.700	+5.110e+03	+4.005e+03	+7.299e+03	+0.439
7.800	+3.047e+03	+2.643e+03	+8.617e+03	+0.464
7.900	+4.248e+03	+3.275e+03	+1.054e+04	+0.435
8.000	+3.654e+03	+4.173e+03	+7.556e+03	+0.533
8.100	+8.330e+02	+7.641e+03	+8.038e+03	+0.902
8.200	+5.173e+02	+6.188e+03	+7.098e+03	+0.923
8.300	+1.048e+03	+5.570e+03	+7.232e+03	+0.842
8.400	+1.106e+03	+6.811e+03	+8.592e+03	+0.860
8.500	+1.656e+03	+6.045e+03	+8.790e+03	+0.785
8.600	+9.132e+02	+6.184e+03	+9.611e+03	+0.871
8.700	+1.060e+03	+6.991e+03	+8.469e+03	+0.868
8.800	+1.223e+03	+6.672e+03	+6.344e+03	+0.845
8.900	+1.191e+03	+5.804e+03	+8.837e+03	+0.830
9.000	+1.576e+02	+6.293e+03	+7.117e+03	+0.976
9.100	+9.109e+02	+5.498e+03	+6.663e+03	+0.858
9.200	+6.144e+02	+6.241e+03	+7.569e+03	+0.910
9.300	+4.101e+02	+7.933e+03	+6.799e+03	+0.951
9.400	+1.767e+03	+6.182e+03	+8.900e+03	+0.778
9.500	+1.415e+03	+6.726e+03	+8.772e+03	+0.826
9.600	+7.416e+02	+6.451e+03	+6.632e+03	+0.897
9.700	-5.564e+02	+6.592e+03	+8.837e+03	+1.092
9.800	+4.237e+02	+5.236e+03	+7.458e+03	+0.925
9.900	+1.177e+03	+5.848e+03	+7.445e+03	+0.832
10.000	+2.261e+03	+6.312e+03	+7.100e+03	+0.736
10.100	+1.300e+03	+6.524e+03	+7.877e+03	+0.834
10.200	+1.018e+03	+4.326e+03	+5.483e+03	+0.810
10.300	+1.269e+03	+4.363e+03	+6.286e+03	+0.775
10.400	+1.530e+03	+7.378e+03	+5.412e+03	+0.828
10.500	+1.826e+03	+7.087e+03	+8.892e+03	+0.795
