%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.538e+03	+1.478e+03	+1.217e+04	+0.148
0.100	+1.018e+04	-1.000e+03	+9.184e+03	-0.109
0.200	+8.238e+03	+1.632e+03	+1.119e+04	+0.165
0.300	+8.978e+03	+1.425e+02	+1.072e+04	+0.016
0.400	+9.361e+03	-7.531e+02	+9.696e+03	-0.087
0.500	+8.614e+03	+2.071e+03	+9.910e+03	+0.194
0.600	+1.013e+04	+5.576e+02	+1.048e+04	+0.052
0.700	+9.809e+03	+6.389e+02	+8.945e+03	+0.061
0.800	+8.445e+03	+8.543e+02	+9.951e+03	+0.092
0.900	+7.044e+03	+1.201e+03	+8.682e+03	+0.146
1.000	+7.612e+03	+1.315e+03	+1.148e+04	+0.147
1.100	+7.145e+03	+3.427e+02	+1.185e+04	+0.046
1.200	+8.436e+03	-2.109e+02	+8.824e+03	-0.026
1.300	+8.642e+03	+4.188e+02	+1.066e+04	+0.046
1.400	+6.422e+03	+2.135e+03	+9.004e+03	+0.249
1.500	+8.793e+03	+7.021e+02	+9.974e+03	+0.074
1.600	+8.661e+03	+1.924e+03	+1.124e+04	+0.182
1.700	+6.034e+03	+2.060e+03	+8.934e+03	+0.255
1.800	+4.007e+03	+5.336e+03	+9.754e+03	+0.571
1.900	+5.447e+03	+5.678e+03	+9.665e+03	+0.510
2.000	+3.992e+03	+4.575e+03	+9.817e+03	+0.534
2.100	+3.986e+03	+4.734e+03	+1.092e+04	+0.543
2.200	+3.480e+03	+5.650e+03	+1.047e+04	+0.619
2.300	+3.811e+03	+2.815e+03	+1.259e+04	+0.425
2.400	+3.180e+03	+5.168e+03	+1.002e+04	+0.619
2.500	+4.922e+03	+4.738e+03	+1.002e+04	+0.491
2.600	+2.816e+03	+5.745e+03	+9.352e+03	+0.671
2.700	+4.181e+03	+5.736e+03	+9.666e+03	+0.578
2.800	+2.372e+03	+3.505e+03	+1.204e+04	+0.596
2.900	+4.836e+03	+5.112e+03	+1.015e+04	+0.514
3.000	+6.087e+03	+4.281e+03	+8.212e+03	+0.413
3.100	+4.058e+03	+5.731e+03	+8.593e+03	+0.585
3.200	+5.241e+03	+3.494e+03	+9.829e+03	+0.400
3.300	+4.533e+03	+3.899e+03	+1.124e+04	+0.462
3.400	+3.774e+03	+5.090e+03	+9.453e+03	+0.574
3.500	+5.938e+03	+5.805e+03	+1.156e+04	+0.494
3.600	+5.158e+03	+4.049e+03	+9.346e+03	+0.440
3.700	+3.974e+03	+5.286e+03	+7.186e+03	+0.571
3.800	+4.499e+03	+6.277e+03	+9.391e+03	+0.583
3.900	+1.655e+03	+8.418e+03	+8.862e+03	+0.836
4.000	+1.651e+03	+7.328e+03	+8.222e+03	+0.816
4.100	+1.490e+03	+5.909e+03	+1.173e+04	+0.799
4.200	+5.926e+02	+1.047e+04	+1.039e+04	+0.946
4.300	-6.496e+02	+9.216e+03	+1.040e+04	+1.076
4.400	+5.752e+02	+6.695e+03	+9.415e+03	+0.921
4.500	+1.329e+03	+8.236e+03	+9.219e+03	+0.861
4.600	+2.009e+03	+1.013e+04	+9.928e+03	+0.834
4.700	+6.713e+02	+7.935e+03	+1.072e+04	+0.922
4.800	+1.051e+03	+7.104e+03	+6.654e+03	+0.871
4.900	-1.007e+02	+6.488e+03	+8.725e+03	+1.016
5.000	+1.203e+03	+9.689e+03	+1.013e+04	+0.890
5.100	+1.747e+03	+8.376e+03	+1.016e+04	+0.827
5.200	+9.018e+02	+8.473e+03	+9.350e+03	+0.904
5.300	+2.437e+03	+8.659e+03	+1.124e+04	+0.780
5.400	-5.318e+02	+9.583e+03	+9.553e+03	+1.059
5.500	+1.450e+03	+6.921e+03	+9.819e+03	+0.827
5.600	+7.017e+02	+8.345e+03	+9.929e+03	+0.922
5.700	+9.666e+02	+7.906e+03	+7.630e+03	+0.891
5.800	-5.202e+02	+8.804e+03	+8.745e+03	+1.063
5.900	-5.509e+02	+9.435e+03	+7.566e+03	+1.062
6.000	+1.240e+03	+5.528e+03	+9.743e+03	+0.817
6.100	+1.340e+03	+8.865e+03	+1.014e+04	+0.869
6.200	+6.475e+02	+7.778e+03	+8.910e+03	+0.923
6.300	+1.880e+02	+8.632e+03	+1.026e+04	+0.979
6.400	+1.356e+03	+8.727e+03	+1.076e+04	+0.866
6.500	+2.466e+02	+6.989e+03	+1.191e+04	+0.966
6.600	-1.545e+02	+8.046e+03	+1.183e+04	+1.020
6.700	+4.738e+02	+9.822e+03	+9.681e+03	+0.954
6.800	+1.556e+03	+9.513e+03	+9.284e+03	+0.859
6.900	+1.622e+02	+7.542e+03	+8.992e+03	+0.979
7.000	+1.370e+03	+9.249e+03	+1.161e+04	+0.871
7.100	+2.214e+03	+8.311e+03	+8.492e+03	+0.790
7.200	+1.550e+03	+9.061e+03	+8.496e+03	+0.854
7.300	+6.901e+02	+7.844e+03	+8.009e+03	+0.919
7.400	+4.611e+03	+5.953e+03	+1.030e+04	+0.564
7.500	+9.168e+03	+2.688e+03	+1.186e+04	+0.227
7.600	+8.355e+03	+2.237e+03	+1.042e+04	+0.211
7.700	+8.150e+03	+2.136e+03	+1.132e+04	+0.208
