%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.720e+02	+7.831e+03	+8.079e+03	+0.921
0.100	+5.905e+02	+5.817e+03	+7.881e+03	+0.908
0.200	+5.001e+02	+6.937e+03	+7.423e+03	+0.933
0.300	+1.865e+03	+8.126e+03	+8.321e+03	+0.813
0.400	+8.814e+02	+7.884e+03	+6.999e+03	+0.899
0.500	+9.243e+02	+6.862e+03	+6.706e+03	+0.881
0.600	+2.150e+03	+7.572e+03	+7.243e+03	+0.779
0.700	+1.042e+03	+7.929e+03	+7.707e+03	+0.884
0.800	+1.191e+03	+7.102e+03	+8.743e+03	+0.856
0.900	+1.111e+03	+9.154e+03	+6.928e+03	+0.892
1.000	-6.336e+02	+7.449e+03	+8.205e+03	+1.093
1.100	+1.885e+03	+7.487e+03	+7.683e+03	+0.799
1.200	+4.655e+02	+6.304e+03	+8.445e+03	+0.931
1.300	+1.492e+03	+8.884e+03	+1.101e+04	+0.856
1.400	+1.415e+03	+5.900e+03	+9.328e+03	+0.807
1.500	-4.248e+02	+7.760e+03	+7.054e+03	+1.058
1.600	+1.296e+03	+6.239e+03	+7.236e+03	+0.828
1.700	+1.398e+03	+7.844e+03	+8.162e+03	+0.849
1.800	+8.180e+02	+6.735e+03	+9.517e+03	+0.892
1.900	+6.796e+02	+6.808e+03	+9.032e+03	+0.909
2.000	+5.320e+02	+8.145e+03	+1.005e+04	+0.939
2.100	+9.971e+02	+7.924e+03	+9.062e+03	+0.888
2.200	+1.238e+02	+6.241e+03	+7.797e+03	+0.981
2.300	+5.243e+02	+6.887e+03	+6.398e+03	+0.929
2.400	+1.358e+03	+7.243e+03	+8.492e+03	+0.842
2.500	+7.430e+01	+5.610e+03	+8.276e+03	+0.987
2.600	+1.267e+03	+8.789e+03	+9.812e+03	+0.874
2.700	+1.378e+03	+7.679e+03	+7.471e+03	+0.848
2.800	+1.535e+03	+7.475e+03	+1.112e+04	+0.830
2.900	+1.916e+03	+6.940e+03	+8.169e+03	+0.784
3.000	+1.312e+03	+8.626e+03	+7.686e+03	+0.868
3.100	+9.399e+02	+6.468e+03	+9.180e+03	+0.873
3.200	+5.274e+02	+8.519e+03	+8.691e+03	+0.942
3.300	-5.904e+01	+7.084e+03	+8.432e+03	+1.008
3.400	+4.124e+03	+2.881e+03	+1.060e+04	+0.411
3.500	+3.723e+03	+3.197e+03	+8.322e+03	+0.462
3.600	+2.587e+03	+5.705e+03	+8.475e+03	+0.688
3.700	+3.658e+03	+4.765e+03	+7.317e+03	+0.566
3.800	+2.819e+03	+4.988e+03	+8.991e+03	+0.639
3.900	+3.947e+03	+5.523e+03	+8.928e+03	+0.583
4.000	+1.530e+03	+3.877e+03	+9.154e+03	+0.717
4.100	+3.302e+03	+3.657e+03	+8.911e+03	+0.525
