%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.608e+03	+7.815e+03	+8.634e+03	+0.829
0.100	+7.861e+02	+7.508e+03	+1.072e+04	+0.905
0.200	+1.828e+02	+8.325e+03	+1.013e+04	+0.979
0.300	+5.629e+02	+7.680e+03	+7.682e+03	+0.932
0.400	+1.234e+03	+9.737e+03	+1.158e+04	+0.888
0.500	+3.741e+02	+9.108e+03	+1.189e+04	+0.961
0.600	+5.745e+02	+9.037e+03	+6.880e+03	+0.940
0.700	+1.921e+03	+1.058e+04	+1.020e+04	+0.846
0.800	+1.990e+03	+9.323e+03	+9.852e+03	+0.824
0.900	+1.370e+03	+8.150e+03	+1.042e+04	+0.856
1.000	+1.179e+03	+9.870e+03	+9.136e+03	+0.893
1.100	-3.952e+02	+9.537e+03	+7.386e+03	+1.043
1.200	+1.916e+02	+9.445e+03	+1.131e+04	+0.980
1.300	+1.563e+03	+8.290e+03	+8.650e+03	+0.841
1.400	+3.087e+03	+8.988e+03	+8.378e+03	+0.744
1.500	+1.765e+03	+8.651e+03	+8.098e+03	+0.831
1.600	+4.668e+02	+9.111e+03	+7.714e+03	+0.951
1.700	-6.577e+02	+7.997e+03	+9.852e+03	+1.090
1.800	+2.753e+02	+8.446e+03	+9.845e+03	+0.968
1.900	+1.341e+03	+8.828e+03	+9.126e+03	+0.868
2.000	+7.941e+02	+9.289e+03	+1.107e+04	+0.921
2.100	+1.137e+03	+8.936e+03	+8.953e+03	+0.887
2.200	+1.545e+03	+8.470e+03	+9.779e+03	+0.846
2.300	+7.667e+02	+1.011e+04	+1.053e+04	+0.930
2.400	-2.492e+02	+9.860e+03	+7.125e+03	+1.026
2.500	+1.752e+03	+8.334e+03	+8.827e+03	+0.826
2.600	+5.285e+02	+7.754e+03	+9.876e+03	+0.936
2.700	-5.297e+02	+9.566e+03	+9.322e+03	+1.059
2.800	-2.860e+02	+9.004e+03	+7.426e+03	+1.033
2.900	+1.286e+03	+8.621e+03	+8.715e+03	+0.870
3.000	+7.152e+02	+8.306e+03	+9.093e+03	+0.921
3.100	+8.249e+03	+1.325e+03	+1.087e+04	+0.138
3.200	+9.242e+03	+2.727e+03	+1.084e+04	+0.228
3.300	+7.778e+03	+1.716e+02	+1.066e+04	+0.022
3.400	+1.003e+04	+2.083e+03	+8.304e+03	+0.172
3.500	+8.792e+03	+1.004e+03	+1.007e+04	+0.103
3.600	+9.877e+03	+1.373e+02	+7.004e+03	+0.014
3.700	+9.643e+03	-1.648e+02	+9.535e+03	-0.017
3.800	+7.775e+03	-4.333e+02	+7.708e+03	-0.059
3.900	+9.484e+03	+3.622e+02	+1.029e+04	+0.037
4.000	+9.325e+03	+9.982e+02	+9.002e+03	+0.097
4.100	+8.397e+03	+2.075e+03	+9.813e+03	+0.198
4.200	+1.099e+04	+1.707e+03	+8.711e+03	+0.134
4.300	+8.427e+03	+3.232e+02	+9.672e+03	+0.037
4.400	+8.362e+03	+9.515e+01	+9.326e+03	+0.011
4.500	+9.802e+03	+1.209e+02	+9.521e+03	+0.012
4.600	+9.901e+03	-1.195e+03	+9.964e+03	-0.137
4.700	+8.104e+03	+1.472e+03	+1.032e+04	+0.154
4.800	+9.268e+03	+2.380e+03	+9.667e+03	+0.204
4.900	+8.374e+03	+1.689e+03	+9.428e+03	+0.168
5.000	+7.439e+03	+1.323e+03	+9.444e+03	+0.151
5.100	+7.365e+03	+2.145e+03	+9.613e+03	+0.226
5.200	+9.165e+03	+7.532e+02	+1.123e+04	+0.076
5.300	+1.036e+04	+1.102e+03	+8.591e+03	+0.096
5.400	+9.085e+03	+1.735e+03	+9.805e+03	+0.160
5.500	+1.135e+04	+1.040e+03	+1.215e+04	+0.084
5.600	+8.532e+03	+4.837e+02	+9.746e+03	+0.054
5.700	+7.075e+03	+2.605e+02	+8.739e+03	+0.036
5.800	+1.146e+04	+5.395e+02	+8.835e+03	+0.045
5.900	+9.155e+03	-4.706e+02	+9.606e+03	-0.054
6.000	+7.127e+03	-3.459e+02	+9.364e+03	-0.051
6.100	+9.354e+03	-1.742e+02	+9.304e+03	-0.019
6.200	+9.798e+03	-7.908e+02	+9.150e+03	-0.088
6.300	+9.162e+03	+1.197e+03	+8.252e+03	+0.116
6.400	+7.494e+03	+1.423e+03	+8.351e+03	+0.160
6.500	+4.459e+03	+3.424e+03	+1.252e+04	+0.434
6.600	+4.611e+03	+5.941e+03	+9.376e+03	+0.563
6.700	+4.932e+03	+5.563e+03	+1.418e+04	+0.530
6.800	+2.030e+03	+2.964e+03	+9.071e+03	+0.593
6.900	+5.638e+03	+2.454e+03	+9.131e+03	+0.303
7.000	+3.807e+03	+4.963e+03	+1.109e+04	+0.566
7.100	+5.208e+03	+5.055e+03	+8.120e+03	+0.493
7.200	+3.484e+03	+3.014e+03	+7.207e+03	+0.464
7.300	+5.047e+03	+4.374e+03	+1.107e+04	+0.464
7.400	+5.599e+03	+4.003e+03	+8.863e+03	+0.417
7.500	+5.458e+03	+5.761e+03	+8.813e+03	+0.514
7.600	+2.728e+03	+4.234e+03	+8.513e+03	+0.608
7.700	+3.888e+03	+4.883e+03	+1.119e+04	+0.557
7.800	+2.937e+03	+3.407e+03	+8.860e+03	+0.537
7.900	+3.210e+03	+5.609e+03	+9.111e+03	+0.636
8.000	+4.250e+03	+6.725e+03	+8.351e+03	+0.613
8.100	+4.727e+03	+5.268e+03	+9.671e+03	+0.527
8.200	+4.720e+03	+5.544e+03	+1.133e+04	+0.540
8.300	+4.522e+03	+4.451e+03	+1.059e+04	+0.496
8.400	+3.924e+03	+4.981e+03	+1.040e+04	+0.559
8.500	+3.856e+03	+4.222e+03	+9.517e+03	+0.523
8.600	+5.286e+03	+4.991e+03	+8.817e+03	+0.486
8.700	+3.900e+03	+4.253e+03	+8.479e+03	+0.522
8.800	+4.335e+03	+5.590e+03	+1.063e+04	+0.563
8.900	+3.789e+03	+5.181e+03	+9.224e+03	+0.578
9.000	+3.055e+03	+5.340e+03	+1.070e+04	+0.636
9.100	+3.624e+03	+5.374e+03	+1.010e+04	+0.597
9.200	+4.204e+03	+4.085e+03	+9.444e+03	+0.493
9.300	+4.156e+03	+6.005e+03	+7.822e+03	+0.591
9.400	+3.572e+03	+3.711e+03	+1.040e+04	+0.510
9.500	+4.621e+03	+5.087e+03	+9.702e+03	+0.524
9.600	+2.983e+03	+2.799e+03	+1.020e+04	+0.484
9.700	+4.975e+03	+5.580e+03	+9.659e+03	+0.529
9.800	+3.170e+03	+5.558e+03	+1.169e+04	+0.637
9.900	+3.362e+03	+4.500e+03	+1.029e+04	+0.572
10.000	+3.500e+03	+4.550e+03	+8.827e+03	+0.565
10.100	+6.188e+03	+4.385e+03	+8.989e+03	+0.415
10.200	+6.036e+03	+4.925e+03	+9.586e+03	+0.449
10.300	+5.900e+03	+5.347e+03	+9.964e+03	+0.475
10.400	+4.172e+03	+3.467e+03	+9.689e+03	+0.454
10.500	+3.314e+03	+4.860e+03	+1.007e+04	+0.595
10.600	+3.806e+03	+3.890e+03	+8.256e+03	+0.505
10.700	+3.562e+03	+3.788e+03	+8.287e+03	+0.515
10.800	+3.299e+03	+5.010e+03	+8.747e+03	+0.603
10.900	+6.884e+02	+5.831e+03	+9.327e+03	+0.894
11.000	+5.317e+02	+1.061e+04	+1.115e+04	+0.952
11.100	+8.414e+03	+2.679e+03	+9.698e+03	+0.241
11.200	+8.241e+03	+1.294e+03	+9.075e+03	+0.136
11.300	+8.021e+03	+6.787e+02	+1.271e+04	+0.078
11.400	+9.624e+03	+1.662e+03	+1.002e+04	+0.147
11.500	+8.479e+03	+4.104e+02	+9.075e+03	+0.046
11.600	+6.447e+03	+4.320e+03	+1.129e+04	+0.401
11.700	-3.851e+01	+9.984e+03	+1.023e+04	+1.004
11.800	+4.323e+02	+1.148e+04	+1.133e+04	+0.964
11.900	+2.077e+03	+1.090e+04	+1.020e+04	+0.840
12.000	+1.289e+03	+8.703e+03	+1.149e+04	+0.871
12.100	+5.230e+02	+7.779e+03	+7.858e+03	+0.937
12.200	+7.108e+02	+9.825e+03	+8.084e+03	+0.933
12.300	-9.282e+01	+9.362e+03	+8.503e+03	+1.010
12.400	-5.911e+02	+9.598e+03	+9.137e+03	+1.066
12.500	+1.164e+03	+9.827e+03	+8.634e+03	+0.894
12.600	+1.109e+03	+9.288e+03	+9.233e+03	+0.893
12.700	+6.160e+02	+8.091e+03	+1.069e+04	+0.929
12.800	+3.087e+02	+8.119e+03	+1.065e+04	+0.963
12.900	+9.178e+02	+1.067e+04	+8.900e+03	+0.921
13.000	+1.857e+03	+8.617e+03	+9.812e+03	+0.823
13.100	-6.056e+00	+8.904e+03	+7.979e+03	+1.001
13.200	-2.836e+02	+1.087e+04	+9.401e+03	+1.027
13.300	+4.537e+02	+8.782e+03	+8.546e+03	+0.951
13.400	+1.308e+03	+9.807e+03	+1.129e+04	+0.882
13.500	+2.227e+03	+9.444e+03	+1.033e+04	+0.809
13.600	+1.558e+03	+7.212e+03	+9.453e+03	+0.822
13.700	+5.442e+02	+9.063e+03	+9.517e+03	+0.943
13.800	-1.795e+02	+9.861e+03	+8.478e+03	+1.019
13.900	+1.062e+04	+3.588e+02	+9.015e+03	+0.033
