%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.844e+03	+3.428e+03	+8.246e+03	+0.370
0.100	+8.781e+03	+1.645e+03	+8.346e+03	+0.158
0.200	+6.050e+03	+1.747e+03	+9.695e+03	+0.224
0.300	+9.813e+03	+1.390e+03	+7.222e+03	+0.124
0.400	+7.175e+03	+5.078e+02	+7.543e+03	+0.066
0.500	+7.140e+03	+7.101e+02	+9.573e+03	+0.090
0.600	+6.937e+03	+3.195e+02	+8.728e+03	+0.044
0.700	+6.023e+03	+1.434e+03	+1.010e+04	+0.192
0.800	+8.808e+03	+1.848e+03	+7.310e+03	+0.173
0.900	+8.062e+03	+9.860e+02	+8.161e+03	+0.109
1.000	+8.229e+03	+1.911e+03	+7.282e+03	+0.188
1.100	+7.640e+03	+6.047e+02	+9.243e+03	+0.073
1.200	+7.417e+03	-3.650e+02	+8.577e+03	-0.052
1.300	+7.802e+03	+1.496e+03	+9.622e+03	+0.161
1.400	+1.002e+04	+4.849e+02	+9.560e+03	+0.046
1.500	+9.427e+03	+2.365e+02	+9.964e+03	+0.024
1.600	+9.154e+03	+7.838e+02	+9.464e+03	+0.079
1.700	+1.056e+04	+2.724e+03	+6.161e+03	+0.205
1.800	+5.690e+03	+1.060e+03	+6.986e+03	+0.157
1.900	+1.008e+04	+2.253e+02	+9.293e+03	+0.022
2.000	+8.029e+03	+2.165e+03	+8.748e+03	+0.212
2.100	+8.405e+03	+2.271e+03	+9.576e+03	+0.213
2.200	+8.668e+03	+1.648e+03	+6.799e+03	+0.160
2.300	+7.228e+03	+1.170e+03	+9.183e+03	+0.139
2.400	+9.645e+03	+1.800e+03	+9.918e+03	+0.157
2.500	+8.506e+03	+4.410e+02	+8.026e+03	+0.049
2.600	+6.698e+03	-6.548e+02	+6.423e+03	-0.108
2.700	+1.021e+04	+3.532e+02	+8.786e+03	+0.033
2.800	+7.816e+03	+1.607e+03	+8.576e+03	+0.171
2.900	+8.350e+03	+2.192e+03	+1.134e+04	+0.208
3.000	+1.022e+04	+2.508e+03	+9.618e+03	+0.197
3.100	+8.398e+03	+1.317e+03	+7.719e+03	+0.136
3.200	+8.931e+03	+5.687e+02	+6.245e+03	+0.060
3.300	+8.087e+03	+6.346e+02	+9.705e+03	+0.073
3.400	+5.622e+03	+3.555e+03	+9.503e+03	+0.387
3.500	-5.026e+02	+6.588e+03	+7.253e+03	+1.083
3.600	+1.317e+02	+5.557e+03	+8.133e+03	+0.977
3.700	+1.007e+04	+1.251e+03	+8.264e+03	+0.110
3.800	+7.989e+03	+1.931e+03	+7.943e+03	+0.195
3.900	+7.711e+03	-6.457e+01	+9.302e+03	-0.008
4.000	+7.264e+03	+4.530e+02	+7.249e+03	+0.059
4.100	+7.712e+03	+2.103e+03	+9.087e+03	+0.214
4.200	+9.796e+03	+1.556e+03	+7.642e+03	+0.137
4.300	+7.948e+03	+2.051e+03	+8.697e+03	+0.205
4.400	+9.880e+03	+2.124e+03	+7.134e+03	+0.177
