%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.281e+03	+1.021e+03	+6.141e+03	+0.123
0.100	+4.274e+03	+1.745e+02	+7.188e+03	+0.039
0.200	+6.982e+03	-2.650e+02	+8.951e+03	-0.039
0.300	+5.501e+03	+1.376e+03	+7.670e+03	+0.200
0.400	+2.289e+03	+4.136e+03	+7.264e+03	+0.644
0.500	-2.373e+02	+6.501e+03	+5.385e+03	+1.038
0.600	+4.220e+02	+7.236e+03	+7.280e+03	+0.945
0.700	-2.093e+02	+6.774e+03	+6.919e+03	+1.032
0.800	+4.397e+02	+6.807e+03	+6.735e+03	+0.939
0.900	+1.098e+03	+7.072e+03	+5.697e+03	+0.866
1.000	-5.205e+02	+6.032e+03	+5.970e+03	+1.094
1.100	-8.873e+02	+6.144e+03	+6.347e+03	+1.169
1.200	+3.789e+02	+5.440e+03	+6.821e+03	+0.935
1.300	+1.473e+03	+6.640e+03	+8.245e+03	+0.818
1.400	-3.104e+02	+6.419e+03	+7.225e+03	+1.051
1.500	+1.019e+03	+6.167e+03	+7.225e+03	+0.858
1.600	-3.145e+00	+7.665e+03	+7.157e+03	+1.000
1.700	+6.058e+02	+4.979e+03	+7.235e+03	+0.892
1.800	+2.092e+03	+3.998e+03	+5.897e+03	+0.657
1.900	+5.908e+03	+1.179e+03	+8.029e+03	+0.166
2.000	+6.968e+03	-4.049e+02	+8.867e+03	-0.062
2.100	+6.941e+03	+7.172e+02	+5.897e+03	+0.094
2.200	+5.775e+03	-3.726e+00	+7.621e+03	-0.001
2.300	+6.577e+03	+5.977e+02	+7.021e+03	+0.083
2.400	+2.986e+03	+3.669e+03	+5.667e+03	+0.551
2.500	+1.236e+03	+5.107e+03	+4.510e+03	+0.805
2.600	+6.663e+02	+6.133e+03	+6.905e+03	+0.902
2.700	+9.327e+02	+4.959e+03	+5.467e+03	+0.842
2.800	+6.817e+02	+6.895e+03	+7.996e+03	+0.910
2.900	+9.055e+02	+6.248e+03	+5.921e+03	+0.873
3.000	+3.081e+02	+6.037e+03	+8.277e+03	+0.951
3.100	+5.700e+02	+6.783e+03	+8.409e+03	+0.922
3.200	+7.919e+02	+4.988e+03	+6.710e+03	+0.863
3.300	+5.755e+02	+5.594e+03	+7.559e+03	+0.907
3.400	+5.601e+02	+6.431e+03	+6.409e+03	+0.920
3.500	-3.590e+02	+4.761e+03	+7.597e+03	+1.082
3.600	+3.545e+02	+5.731e+03	+4.856e+03	+0.942
3.700	+2.728e+02	+6.576e+03	+7.462e+03	+0.960
3.800	+5.719e+02	+7.106e+03	+6.781e+03	+0.926
3.900	-3.029e+02	+6.220e+03	+7.446e+03	+1.051
4.000	+3.595e+02	+6.928e+03	+6.216e+03	+0.951
