%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.442e+03	+5.140e+03	+8.650e+03	+0.599
0.100	+3.731e+03	+3.854e+03	+5.694e+03	+0.508
0.200	+2.046e+03	+4.051e+03	+8.091e+03	+0.664
0.300	+1.713e+03	+5.301e+03	+8.535e+03	+0.756
0.400	+4.947e+03	+3.021e+03	+7.145e+03	+0.379
0.500	+3.731e+03	+4.978e+03	+7.275e+03	+0.572
0.600	+2.702e+03	+4.319e+03	+7.974e+03	+0.615
0.700	+3.326e+03	+3.401e+03	+7.687e+03	+0.506
0.800	+3.557e+03	+3.969e+03	+1.007e+04	+0.527
0.900	+3.013e+03	+3.130e+03	+7.988e+03	+0.510
1.000	+2.646e+03	+4.313e+03	+7.232e+03	+0.620
1.100	+4.313e+03	+4.794e+03	+7.534e+03	+0.526
1.200	+3.113e+03	+4.078e+03	+8.066e+03	+0.567
1.300	+2.951e+03	+3.924e+03	+7.698e+03	+0.571
1.400	+5.060e+03	+3.785e+03	+7.777e+03	+0.428
1.500	+2.716e+03	+3.874e+03	+6.338e+03	+0.588
1.600	+5.199e+03	+3.795e+03	+5.892e+03	+0.422
1.700	+4.968e+03	+3.299e+03	+7.488e+03	+0.399
1.800	+3.872e+03	+3.438e+03	+6.707e+03	+0.470
1.900	+3.768e+03	+3.801e+03	+8.519e+03	+0.502
2.000	+3.483e+03	+4.220e+03	+9.693e+03	+0.548
2.100	+4.218e+03	+3.036e+03	+7.950e+03	+0.419
2.200	+3.269e+03	+5.170e+03	+7.650e+03	+0.613
2.300	+2.092e+03	+4.497e+03	+7.830e+03	+0.682
2.400	+1.161e+03	+7.137e+03	+8.630e+03	+0.860
2.500	+8.249e+02	+6.755e+03	+5.917e+03	+0.891
2.600	+1.997e+03	+7.191e+03	+6.906e+03	+0.783
2.700	+4.264e+02	+6.526e+03	+7.546e+03	+0.939
2.800	+2.140e+03	+7.620e+03	+7.175e+03	+0.781
2.900	+1.452e+03	+8.333e+03	+5.480e+03	+0.852
3.000	+1.665e+03	+7.481e+03	+6.788e+03	+0.818
