%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+9.270e+02	+7.116e+03	+8.106e+03	+0.885
0.100	+4.770e+02	+1.057e+04	+1.083e+04	+0.957
0.200	-3.712e+02	+8.450e+03	+7.600e+03	+1.046
0.300	+5.396e+02	+6.981e+03	+9.546e+03	+0.928
0.400	+5.276e+02	+5.835e+03	+6.849e+03	+0.917
0.500	+1.467e+03	+7.663e+03	+9.087e+03	+0.839
0.600	+4.662e+03	+4.107e+03	+8.871e+03	+0.468
0.700	+4.135e+03	+3.530e+03	+9.653e+03	+0.461
0.800	+4.169e+03	+5.187e+03	+9.894e+03	+0.554
0.900	+5.139e+03	+5.085e+03	+9.172e+03	+0.497
1.000	+3.086e+03	+4.540e+03	+9.037e+03	+0.595
1.100	+2.952e+03	+4.227e+03	+8.995e+03	+0.589
1.200	+3.419e+03	+3.827e+03	+8.483e+03	+0.528
1.300	+3.844e+03	+5.862e+03	+7.979e+03	+0.604
1.400	+4.261e+03	+4.678e+03	+8.532e+03	+0.523
1.500	+3.632e+03	+4.388e+03	+8.546e+03	+0.547
1.600	+3.716e+03	+3.689e+03	+9.147e+03	+0.498
1.700	+3.771e+03	+3.584e+03	+7.795e+03	+0.487
1.800	+2.987e+03	+4.703e+03	+6.077e+03	+0.612
1.900	+4.398e+03	+5.251e+03	+8.057e+03	+0.544
2.000	+2.197e+03	+4.330e+03	+9.582e+03	+0.663
2.100	+5.317e+03	+4.340e+03	+1.084e+04	+0.449
2.200	+4.487e+03	+6.754e+03	+8.364e+03	+0.601
2.300	+4.178e+03	+7.138e+03	+7.872e+03	+0.631
2.400	+3.651e+03	+5.697e+03	+7.199e+03	+0.609
2.500	+3.951e+03	+5.628e+03	+7.852e+03	+0.587
2.600	+3.912e+03	+5.534e+03	+7.843e+03	+0.586
2.700	+2.270e+03	+3.422e+03	+8.796e+03	+0.601
2.800	+3.146e+03	+4.971e+03	+9.633e+03	+0.612
2.900	+5.252e+03	+5.846e+03	+7.985e+03	+0.527
3.000	+3.816e+03	+5.807e+03	+9.428e+03	+0.603
3.100	+3.721e+03	+4.849e+03	+9.176e+03	+0.566
3.200	+4.452e+03	+3.742e+03	+9.086e+03	+0.457
3.300	+3.897e+03	+4.675e+03	+9.148e+03	+0.545
3.400	+3.805e+03	+5.293e+03	+6.804e+03	+0.582
3.500	+4.679e+03	+4.973e+03	+7.436e+03	+0.515
3.600	+3.767e+03	+4.983e+03	+5.521e+03	+0.570
3.700	+3.729e+03	+5.187e+03	+9.521e+03	+0.582
3.800	+2.329e+03	+6.354e+03	+9.609e+03	+0.732
3.900	+3.950e+03	+4.994e+03	+8.092e+03	+0.558
4.000	+4.271e+03	+5.244e+03	+8.213e+03	+0.551
4.100	+2.742e+03	+5.131e+03	+8.765e+03	+0.652
4.200	+5.061e+03	+5.661e+03	+9.296e+03	+0.528
4.300	+4.243e+03	+4.123e+03	+5.886e+03	+0.493
4.400	+3.356e+03	+5.346e+03	+7.950e+03	+0.614
4.500	+2.118e+03	+4.439e+03	+1.038e+04	+0.677
4.600	+3.224e+03	+4.449e+03	+6.362e+03	+0.580
4.700	+1.626e+03	+7.075e+03	+7.405e+03	+0.813
4.800	+1.530e+01	+7.665e+03	+5.902e+03	+0.998
