%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.883e+03	+3.083e+03	+8.079e+03	+0.443
0.100	+3.904e+03	+4.882e+03	+7.568e+03	+0.556
0.200	+4.964e+03	+3.109e+03	+8.804e+03	+0.385
0.300	+4.167e+03	+4.728e+03	+5.240e+03	+0.532
0.400	+4.312e+03	+2.724e+03	+9.922e+03	+0.387
0.500	+3.992e+03	+3.152e+03	+7.192e+03	+0.441
0.600	+3.103e+03	+4.068e+03	+7.887e+03	+0.567
0.700	+4.262e+03	+3.954e+03	+6.514e+03	+0.481
0.800	+3.853e+03	+3.604e+03	+6.729e+03	+0.483
0.900	+4.329e+03	+3.430e+03	+7.647e+03	+0.442
1.000	+4.015e+03	+3.464e+03	+6.666e+03	+0.463
1.100	+3.698e+03	+4.206e+03	+9.094e+03	+0.532
1.200	+3.470e+03	+4.063e+03	+6.967e+03	+0.539
1.300	+3.701e+03	+4.790e+03	+7.568e+03	+0.564
1.400	+3.835e+03	+4.210e+03	+8.226e+03	+0.523
1.500	+4.244e+03	+3.395e+03	+8.480e+03	+0.444
1.600	+3.180e+03	+2.977e+03	+7.768e+03	+0.484
1.700	+3.625e+03	+3.682e+03	+8.215e+03	+0.504
1.800	+4.812e+02	+5.841e+03	+8.079e+03	+0.924
1.900	-1.100e+02	+8.051e+03	+7.181e+03	+1.014
2.000	+9.583e+02	+7.919e+03	+6.091e+03	+0.892
2.100	+1.935e+02	+6.523e+03	+9.633e+03	+0.971
2.200	+1.139e+03	+6.219e+03	+7.773e+03	+0.845
2.300	-2.689e+02	+6.284e+03	+7.072e+03	+1.045
2.400	+8.512e+02	+5.878e+03	+9.138e+03	+0.874
2.500	+1.009e+03	+6.837e+03	+8.205e+03	+0.871
2.600	+5.695e+02	+6.748e+03	+8.995e+03	+0.922
2.700	+1.832e+03	+6.216e+03	+5.686e+03	+0.772
2.800	+6.977e+02	+7.876e+03	+7.353e+03	+0.919
2.900	+7.085e+02	+7.534e+03	+4.718e+03	+0.914
3.000	+7.619e+02	+6.783e+03	+8.751e+03	+0.899
3.100	-1.789e+02	+7.986e+03	+7.670e+03	+1.023
3.200	+8.541e+02	+8.837e+03	+8.417e+03	+0.912
3.300	+1.294e+03	+7.464e+03	+9.061e+03	+0.852
3.400	+1.444e+03	+7.804e+03	+9.590e+03	+0.844
3.500	+4.248e+02	+6.680e+03	+8.299e+03	+0.940
3.600	+5.260e+02	+7.405e+03	+6.727e+03	+0.934
3.700	+2.618e+02	+5.514e+03	+5.518e+03	+0.955
3.800	-1.419e+02	+7.212e+03	+9.291e+03	+1.020
3.900	+7.457e+03	+1.290e+03	+8.408e+03	+0.147
4.000	+4.890e+03	-1.174e+02	+6.297e+03	-0.025
4.100	+5.547e+03	+6.547e+02	+9.225e+03	+0.106
4.200	+5.601e+03	+2.296e+02	+7.002e+03	+0.039
4.300	+8.157e+03	+4.191e+02	+9.088e+03	+0.049
4.400	+6.694e+03	-3.210e+02	+8.922e+03	-0.050
4.500	+6.725e+03	+1.094e+03	+8.888e+03	+0.140
4.600	+5.931e+03	-1.597e+02	+7.107e+03	-0.028
4.700	+6.612e+03	-3.179e+02	+8.067e+03	-0.051
4.800	+7.447e+03	-2.280e+02	+8.050e+03	-0.032
4.900	+6.639e+03	+1.866e+03	+9.817e+03	+0.219
5.000	+5.163e+03	+9.360e+02	+6.389e+03	+0.153
5.100	+7.399e+03	+1.574e+03	+8.933e+03	+0.175
5.200	+6.831e+03	+9.848e+02	+9.452e+03	+0.126
5.300	+9.457e+03	+5.924e+02	+6.607e+03	+0.059
5.400	+7.373e+03	+1.152e+03	+8.160e+03	+0.135
5.500	+7.853e+03	+2.036e+02	+7.054e+03	+0.025
5.600	+6.422e+03	+6.220e+02	+5.388e+03	+0.088
5.700	+5.776e+03	+1.981e+03	+9.557e+03	+0.255
5.800	+7.235e+03	+6.239e+02	+7.780e+03	+0.079
5.900	+7.174e+03	-2.451e+01	+7.471e+03	-0.003
6.000	+7.761e+03	+8.210e+02	+7.927e+03	+0.096
6.100	+7.828e+03	+1.164e+02	+7.780e+03	+0.015
6.200	+7.105e+03	+2.726e+02	+5.843e+03	+0.037
6.300	+7.676e+03	-3.072e+02	+8.731e+03	-0.042
6.400	+6.709e+03	+8.374e+02	+6.483e+03	+0.111
6.500	+7.595e+03	-6.140e+00	+8.317e+03	-0.001
6.600	+5.211e+03	+6.331e+02	+7.370e+03	+0.108
6.700	+8.471e+03	-4.609e+02	+8.945e+03	-0.058
6.800	+7.136e+03	+3.200e+02	+8.616e+03	+0.043
6.900	+7.625e+03	-3.846e+02	+7.630e+03	-0.053
7.000	+5.510e+03	+8.691e+02	+7.016e+03	+0.136
7.100	+6.860e+03	-8.894e+02	+8.554e+03	-0.149
7.200	+5.617e+03	+6.105e+02	+8.419e+03	+0.098
7.300	+5.992e+03	+6.508e+02	+1.023e+04	+0.098
7.400	+6.465e+03	+1.183e+02	+7.083e+03	+0.018
7.500	+6.422e+03	+1.051e+03	+8.246e+03	+0.141
