%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.775e+03	+5.840e+03	+9.865e+03	+0.767
0.100	+9.249e+02	+6.572e+03	+9.387e+03	+0.877
0.200	+3.558e+02	+6.750e+03	+8.545e+03	+0.950
0.300	+1.955e+03	+5.262e+03	+7.986e+03	+0.729
0.400	+6.711e+02	+6.230e+03	+7.458e+03	+0.903
0.500	+1.480e+02	+7.532e+03	+7.451e+03	+0.981
0.600	+1.705e+03	+8.799e+03	+7.530e+03	+0.838
0.700	+7.687e+02	+7.061e+03	+6.708e+03	+0.902
0.800	+3.156e+02	+6.994e+03	+8.539e+03	+0.957
0.900	+1.312e+02	+6.375e+03	+8.211e+03	+0.980
1.000	+1.559e+03	+7.574e+03	+9.519e+03	+0.829
1.100	+6.859e+02	+5.562e+03	+9.008e+03	+0.890
1.200	+1.505e+03	+7.187e+03	+5.551e+03	+0.827
1.300	+1.120e+03	+5.055e+03	+8.183e+03	+0.819
1.400	-1.526e+02	+6.274e+03	+6.760e+03	+1.025
1.500	+4.121e+02	+6.763e+03	+9.083e+03	+0.943
1.600	+2.157e+03	+6.403e+03	+6.111e+03	+0.748
1.700	+9.051e+02	+5.540e+03	+8.481e+03	+0.860
1.800	+7.889e+02	+5.547e+03	+7.691e+03	+0.875
1.900	+1.257e+03	+7.197e+03	+6.258e+03	+0.851
2.000	+2.166e+03	+6.292e+03	+7.731e+03	+0.744
2.100	-2.101e+02	+8.065e+03	+8.326e+03	+1.027
2.200	+1.680e+03	+5.603e+03	+8.786e+03	+0.769
2.300	+6.576e+03	+1.197e+03	+8.314e+03	+0.154
2.400	+5.800e+03	+2.499e+03	+8.351e+03	+0.301
2.500	+6.919e+03	+8.446e+02	+7.635e+03	+0.109
2.600	+6.330e+03	+1.821e+03	+7.149e+03	+0.223
2.700	+6.737e+03	+1.250e+03	+7.333e+03	+0.157
2.800	+7.937e+03	+8.702e+02	+7.017e+03	+0.099
2.900	+7.373e+03	+5.339e+02	+5.737e+03	+0.068
3.000	+5.239e+03	+2.852e+03	+7.386e+03	+0.353
3.100	+5.099e+03	+4.568e+03	+6.674e+03	+0.473
3.200	+2.373e+03	+3.301e+03	+7.404e+03	+0.582
3.300	+3.792e+03	+3.281e+03	+5.873e+03	+0.464
3.400	+5.068e+03	+2.444e+03	+8.031e+03	+0.325
3.500	+3.630e+03	+4.106e+03	+5.708e+03	+0.531
3.600	+3.395e+03	+4.143e+03	+7.590e+03	+0.550
3.700	+3.508e+03	+3.175e+03	+1.016e+04	+0.475
3.800	+3.334e+03	+2.599e+03	+6.674e+03	+0.438
3.900	+2.863e+03	+4.355e+03	+9.389e+03	+0.603
4.000	+2.349e+03	+3.874e+03	+7.796e+03	+0.622
4.100	+4.255e+03	+3.848e+03	+8.030e+03	+0.475
4.200	+3.704e+03	+3.182e+03	+8.116e+03	+0.462
4.300	+2.917e+03	+3.700e+03	+9.582e+03	+0.559
4.400	+1.990e+03	+3.608e+03	+6.447e+03	+0.645
4.500	+6.248e+03	+2.176e+02	+7.483e+03	+0.034
4.600	+6.272e+03	+1.054e+03	+7.570e+03	+0.144
4.700	+3.355e+03	+5.407e+03	+8.566e+03	+0.617
4.800	+7.721e+02	+6.719e+03	+6.942e+03	+0.897
4.900	+6.397e+01	+7.354e+03	+9.986e+03	+0.991
5.000	+1.699e+03	+6.273e+03	+9.445e+03	+0.787
5.100	+4.867e+02	+8.432e+03	+9.565e+03	+0.945
5.200	+4.761e+02	+7.498e+03	+8.312e+03	+0.940
5.300	+2.160e+03	+6.705e+03	+7.944e+03	+0.756
