%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.449e+03	+6.366e+03	+7.395e+03	+0.815
0.200	+3.328e+03	+5.353e+03	+8.197e+03	+0.617
0.400	+1.808e+03	+4.445e+03	+5.247e+03	+0.711
0.600	+1.734e+03	+6.102e+03	+8.770e+03	+0.779
0.800	+2.709e+03	+5.925e+03	+7.195e+03	+0.686
1.000	+2.859e+03	+6.892e+03	+9.032e+03	+0.707
1.200	+2.705e+03	+5.852e+03	+6.786e+03	+0.684
1.400	+1.430e+03	+5.399e+03	+8.117e+03	+0.791
1.600	+2.208e+03	+5.068e+03	+8.839e+03	+0.697
1.800	+3.378e+03	+5.383e+03	+5.928e+03	+0.614
2.000	+1.491e+03	+7.075e+03	+7.256e+03	+0.826
2.200	+2.985e+03	+6.825e+03	+6.001e+03	+0.696
2.400	+1.271e+03	+5.213e+03	+5.926e+03	+0.804
2.600	+1.595e+03	+5.379e+03	+8.407e+03	+0.771
2.800	+9.601e+02	+6.259e+03	+8.324e+03	+0.867
3.000	+1.656e+03	+5.605e+03	+6.728e+03	+0.772
3.200	+2.007e+03	+5.006e+03	+6.226e+03	+0.714
3.400	+2.624e+03	+5.981e+03	+7.111e+03	+0.695
3.600	+2.495e+03	+5.407e+03	+7.850e+03	+0.684
3.800	+2.591e+03	+7.187e+03	+6.407e+03	+0.735
4.000	+1.239e+03	+6.758e+03	+7.628e+03	+0.845
4.200	+2.381e+03	+4.264e+03	+6.503e+03	+0.642
4.400	+1.961e+03	+4.903e+03	+7.345e+03	+0.714
4.600	+1.707e+03	+5.405e+03	+4.999e+03	+0.760
4.800	+3.067e+03	+5.520e+03	+6.750e+03	+0.643
5.000	+2.517e+03	+5.127e+03	+6.161e+03	+0.671
5.200	+1.542e+02	+5.428e+03	+9.639e+03	+0.972
5.400	+9.955e+02	+6.368e+03	+7.625e+03	+0.865
5.600	+2.697e+03	+5.441e+03	+6.407e+03	+0.669
5.800	+2.360e+03	+5.232e+03	+6.794e+03	+0.689
6.000	+2.780e+03	+5.072e+03	+7.731e+03	+0.646
6.200	+3.035e+03	+4.784e+03	+7.175e+03	+0.612
6.400	+1.937e+03	+4.060e+03	+7.663e+03	+0.677
6.600	+1.843e+03	+5.285e+03	+7.059e+03	+0.741
6.800	+2.166e+03	+5.668e+03	+7.470e+03	+0.724
7.000	+1.421e+03	+3.671e+03	+9.188e+03	+0.721
7.200	+2.213e+03	+5.766e+03	+8.481e+03	+0.723
7.400	+2.511e+03	+5.800e+03	+5.832e+03	+0.698
7.600	+4.147e+03	+3.441e+03	+7.540e+03	+0.453
7.800	+6.132e+03	+2.226e+03	+9.135e+03	+0.266
8.000	+6.354e+03	+9.900e+02	+7.939e+03	+0.135
8.200	+6.848e+03	+1.776e+03	+7.128e+03	+0.206
8.400	+5.327e+03	+7.082e+02	+8.769e+03	+0.117
8.600	+5.645e+03	+1.981e+03	+6.575e+03	+0.260
8.800	+5.676e+03	+1.029e+03	+8.032e+03	+0.153
9.000	+7.477e+03	+2.308e+02	+7.744e+03	+0.030
9.200	+5.649e+03	+1.741e+03	+8.056e+03	+0.236
9.400	+4.586e+03	+1.019e+03	+8.362e+03	+0.182
9.600	+4.779e+03	+1.030e+03	+7.328e+03	+0.177
9.800	+7.600e+03	+1.194e+03	+5.909e+03	+0.136
10.000	+1.172e+03	+4.874e+03	+4.632e+03	+0.806
10.200	+1.823e+03	+5.710e+03	+8.117e+03	+0.758
10.400	+5.648e+03	+1.897e+03	+7.946e+03	+0.251
10.600	+5.993e+03	+1.957e+03	+7.346e+03	+0.246
10.800	+5.780e+03	+1.357e+03	+5.781e+03	+0.190
11.000	+6.459e+03	+1.158e+03	+1.042e+04	+0.152
