%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.029e+03	+6.468e+03	+6.877e+03	+0.863
0.200	+1.472e+03	+4.028e+03	+7.944e+03	+0.732
0.400	+3.315e+03	+6.186e+03	+7.520e+03	+0.651
0.600	+6.278e+03	+1.406e+03	+7.867e+03	+0.183
0.800	+2.408e+03	+4.609e+03	+8.350e+03	+0.657
1.000	+1.629e+03	+7.366e+03	+6.434e+03	+0.819
1.200	+1.896e+03	+6.924e+03	+6.309e+03	+0.785
1.400	+1.908e+03	+5.357e+03	+7.968e+03	+0.737
1.600	+1.772e+03	+4.089e+03	+6.809e+03	+0.698
1.800	+2.587e+03	+6.055e+03	+8.320e+03	+0.701
2.000	+2.353e+03	+5.411e+03	+7.192e+03	+0.697
2.200	+3.544e+03	+4.671e+03	+7.528e+03	+0.569
2.400	+3.032e+03	+5.811e+03	+7.226e+03	+0.657
2.600	+1.752e+03	+5.442e+03	+8.736e+03	+0.756
2.800	+1.156e+03	+4.145e+03	+7.272e+03	+0.782
3.000	+2.200e+03	+4.428e+03	+6.452e+03	+0.668
3.200	+2.590e+03	+4.221e+03	+5.916e+03	+0.620
3.400	+1.217e+03	+4.540e+03	+5.681e+03	+0.789
3.600	+2.807e+03	+4.506e+03	+6.560e+03	+0.616
3.800	+3.057e+03	+4.110e+03	+7.133e+03	+0.573
4.000	+9.759e+02	+6.050e+03	+7.533e+03	+0.861
4.200	+2.235e+03	+4.015e+03	+7.937e+03	+0.642
4.400	+1.267e+03	+5.169e+03	+9.684e+03	+0.803
4.600	+2.867e+03	+6.913e+03	+8.121e+03	+0.707
4.800	+2.843e+03	+5.505e+03	+6.902e+03	+0.659
5.000	+2.367e+03	+5.405e+03	+8.323e+03	+0.695
5.200	+1.230e+03	+5.460e+03	+6.824e+03	+0.816
5.400	+1.768e+03	+5.543e+03	+6.978e+03	+0.758
5.600	+2.245e+03	+6.074e+03	+7.911e+03	+0.730
5.800	+2.106e+03	+4.867e+03	+8.120e+03	+0.698
6.000	+1.571e+03	+5.620e+03	+8.422e+03	+0.781
6.200	+5.740e+03	+1.884e+03	+8.112e+03	+0.247
6.400	+6.421e+03	+1.188e+03	+5.206e+03	+0.156
6.600	+5.131e+03	+4.634e+02	+5.929e+03	+0.083
6.800	+5.945e+03	+1.976e+03	+6.977e+03	+0.249
7.000	+6.629e+03	+1.272e+03	+7.244e+03	+0.161
7.200	+5.812e+03	+1.227e+03	+7.980e+03	+0.174
7.400	+6.075e+03	+2.051e+03	+7.289e+03	+0.252
7.600	+5.092e+03	+2.196e+03	+5.476e+03	+0.301
7.800	+6.923e+03	+1.903e+03	+6.525e+03	+0.216
8.000	+5.702e+03	+1.993e+03	+7.976e+03	+0.259
8.200	+7.061e+03	+9.844e+02	+8.403e+03	+0.122
8.400	+7.552e+03	+1.349e+03	+8.340e+03	+0.152
8.600	+6.201e+03	+1.840e+03	+7.835e+03	+0.229
8.800	+6.702e+03	+1.853e+03	+6.151e+03	+0.217
9.000	+7.239e+03	+1.951e+03	+7.980e+03	+0.212
9.200	+5.591e+03	+2.314e+03	+7.473e+03	+0.293
9.400	+5.868e+03	+1.067e+03	+6.329e+03	+0.154
9.600	+7.112e+03	+1.709e+03	+8.671e+03	+0.194
9.800	+5.609e+03	+1.931e+03	+6.403e+03	+0.256
10.000	+5.477e+03	+8.690e+02	+8.092e+03	+0.137
10.200	+5.555e+03	+2.329e+03	+6.919e+03	+0.295
10.400	+6.856e+03	+1.562e+03	+8.470e+03	+0.186
10.600	+5.840e+03	+9.427e+02	+8.383e+03	+0.139
10.800	+5.104e+03	+1.919e+03	+9.207e+03	+0.273
11.000	+5.856e+03	+2.336e+03	+7.526e+03	+0.285
11.200	+6.130e+03	+1.921e+03	+6.368e+03	+0.239
11.400	+4.488e+03	+8.079e+02	+7.109e+03	+0.153
11.600	+6.275e+03	+2.482e+03	+8.853e+03	+0.283
11.800	+6.484e+03	+2.658e+03	+8.569e+03	+0.291
12.000	+6.374e+03	+1.763e+03	+1.034e+04	+0.217
12.200	+5.460e+03	+1.233e+03	+6.399e+03	+0.184
12.400	+6.598e+03	+1.313e+03	+5.995e+03	+0.166
12.600	+6.030e+03	+1.886e+03	+6.324e+03	+0.238
12.800	+4.879e+03	+1.714e+03	+9.455e+03	+0.260
13.000	+6.863e+03	+2.320e+03	+5.898e+03	+0.253
13.200	+6.032e+03	+6.228e+02	+7.999e+03	+0.094
13.400	+4.496e+03	+9.654e+02	+8.075e+03	+0.177
13.600	+6.914e+03	+2.233e+03	+8.596e+03	+0.244
13.800	+4.699e+03	+1.556e+03	+6.433e+03	+0.249
14.000	+4.742e+03	+3.909e+03	+8.154e+03	+0.452
14.200	+1.601e+03	+4.576e+03	+5.995e+03	+0.741
14.400	+1.719e+03	+4.756e+03	+7.851e+03	+0.734
14.600	+1.254e+03	+5.759e+03	+8.350e+03	+0.821
14.800	+1.467e+03	+3.978e+03	+7.207e+03	+0.731
15.000	+2.964e+03	+4.956e+03	+6.675e+03	+0.626
15.200	+1.299e+03	+6.717e+03	+7.037e+03	+0.838
15.400	+1.754e+03	+4.970e+03	+6.669e+03	+0.739
15.600	+3.129e+03	+5.326e+03	+8.972e+03	+0.630
15.800	+1.552e+03	+3.539e+03	+6.953e+03	+0.695
16.000	+1.738e+03	+4.699e+03	+7.835e+03	+0.730
16.200	+2.283e+03	+4.721e+03	+7.609e+03	+0.674
16.400	+1.879e+03	+6.095e+03	+7.822e+03	+0.764
16.600	+1.790e+03	+5.823e+03	+5.148e+03	+0.765
16.800	+3.842e+03	+5.499e+03	+6.764e+03	+0.589
17.000	+1.507e+03	+5.252e+03	+6.194e+03	+0.777
17.200	+7.163e+01	+2.915e+03	+9.188e+03	+0.976
17.400	+2.245e+03	+5.894e+03	+7.147e+03	+0.724
17.600	+1.548e+03	+4.681e+03	+7.631e+03	+0.751
17.800	+1.874e+03	+6.824e+03	+5.323e+03	+0.785
18.000	+3.010e+03	+5.173e+03	+7.967e+03	+0.632
18.200	+3.167e+03	+6.163e+03	+8.122e+03	+0.661
18.400	+3.323e+03	+3.789e+03	+7.713e+03	+0.533
18.600	+2.458e+03	+4.723e+03	+8.831e+03	+0.658
18.800	+1.983e+03	+5.098e+03	+6.711e+03	+0.720
19.000	+7.730e+02	+6.495e+03	+6.987e+03	+0.894
19.200	+2.914e+03	+6.236e+03	+8.932e+03	+0.682
19.400	+1.193e+03	+5.006e+03	+8.584e+03	+0.807
19.600	+3.361e+03	+6.576e+03	+7.260e+03	+0.662
19.800	+2.071e+03	+5.437e+03	+7.340e+03	+0.724
20.000	+1.455e+03	+5.384e+03	+8.600e+03	+0.787
20.200	+1.748e+03	+6.487e+03	+7.759e+03	+0.788
20.400	+2.606e+03	+3.513e+03	+9.209e+03	+0.574
20.600	+1.856e+03	+4.983e+03	+8.771e+03	+0.729
20.800	+2.164e+03	+6.204e+03	+8.939e+03	+0.741
21.000	+2.069e+03	+5.537e+03	+7.219e+03	+0.728
21.200	+3.302e+03	+4.537e+03	+7.105e+03	+0.579
21.400	+1.243e+03	+4.821e+03	+8.857e+03	+0.795
21.600	+2.910e+03	+7.061e+03	+6.578e+03	+0.708
21.800	+2.056e+03	+6.443e+03	+8.564e+03	+0.758
22.000	+2.048e+03	+4.867e+03	+8.247e+03	+0.704
22.200	+4.619e+02	+4.394e+03	+8.702e+03	+0.905
22.400	+2.181e+03	+5.258e+03	+6.831e+03	+0.707
22.600	+2.507e+03	+4.293e+03	+7.752e+03	+0.631
22.800	+2.180e+03	+5.378e+03	+6.951e+03	+0.712
23.000	+2.407e+03	+4.109e+03	+7.143e+03	+0.631
23.200	+1.647e+03	+5.745e+03	+7.580e+03	+0.777
23.400	+2.147e+03	+3.704e+03	+8.146e+03	+0.633
23.600	+1.881e+03	+5.514e+03	+7.235e+03	+0.746
23.800	+3.231e+03	+4.757e+03	+6.879e+03	+0.596
24.000	+3.098e+03	+5.718e+03	+9.321e+03	+0.649
