%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.160e+03	+5.829e+03	+7.233e+03	+0.730
0.200	+7.272e+02	+6.498e+03	+6.121e+03	+0.899
0.400	+1.974e+03	+5.300e+03	+9.021e+03	+0.729
0.600	+1.325e+03	+6.179e+03	+7.404e+03	+0.823
0.800	+5.006e+03	+3.711e+03	+7.499e+03	+0.426
1.000	+6.227e+03	+1.719e+03	+8.731e+03	+0.216
1.200	+5.364e+03	+2.349e+03	+8.475e+03	+0.305
1.400	+6.753e+03	+9.775e+02	+8.419e+03	+0.126
1.600	+7.498e+03	+2.294e+03	+7.936e+03	+0.234
1.800	+6.228e+03	+2.408e+03	+8.928e+03	+0.279
2.000	+7.452e+03	+1.462e+03	+8.670e+03	+0.164
2.200	+5.682e+03	+1.260e+03	+7.187e+03	+0.182
2.400	+6.588e+03	+9.421e+02	+8.179e+03	+0.125
2.600	+5.046e+03	+1.767e+03	+5.786e+03	+0.259
2.800	+4.903e+03	+1.595e+03	+7.719e+03	+0.245
3.000	+6.016e+03	+9.374e+02	+9.531e+03	+0.135
3.200	+5.731e+03	+1.166e+03	+7.997e+03	+0.169
3.400	+6.496e+03	+1.233e+03	+6.749e+03	+0.160
3.600	+4.667e+03	+4.389e+03	+7.555e+03	+0.485
3.800	+2.479e+03	+5.693e+03	+8.107e+03	+0.697
4.000	+1.031e+03	+7.017e+03	+5.831e+03	+0.872
4.200	+1.927e+03	+5.457e+03	+9.148e+03	+0.739
4.400	+2.065e+03	+5.731e+03	+7.629e+03	+0.735
4.600	+2.458e+03	+5.725e+03	+8.853e+03	+0.700
4.800	+2.952e+03	+5.057e+03	+5.673e+03	+0.631
5.000	+2.900e+03	+5.609e+03	+6.998e+03	+0.659
5.200	+1.167e+03	+5.419e+03	+8.985e+03	+0.823
5.400	+2.457e+03	+5.152e+03	+8.194e+03	+0.677
5.600	+4.369e+03	+2.881e+03	+8.178e+03	+0.397
5.800	+6.709e+03	+2.291e+03	+7.876e+03	+0.255
6.000	+6.904e+03	+2.945e+03	+6.616e+03	+0.299
6.200	+7.028e+03	+2.397e+03	+7.122e+03	+0.254
6.400	+6.149e+03	+9.388e+02	+6.685e+03	+0.132
6.600	+6.255e+03	+2.457e+03	+8.002e+03	+0.282
6.800	+7.826e+03	+2.833e+03	+8.201e+03	+0.266
7.000	+5.119e+03	+1.230e+03	+6.686e+03	+0.194
7.200	+5.017e+03	+2.298e+03	+7.336e+03	+0.314
7.400	+6.794e+03	+8.177e+02	+6.045e+03	+0.107
7.600	+6.723e+03	+1.669e+03	+7.741e+03	+0.199
7.800	+4.501e+03	+8.937e+02	+7.225e+03	+0.166
8.000	+5.419e+03	+1.115e+03	+8.485e+03	+0.171
8.200	+5.839e+03	+2.048e+03	+8.204e+03	+0.260
8.400	+5.386e+03	+2.389e+03	+7.009e+03	+0.307
8.600	+6.008e+03	+1.244e+03	+7.092e+03	+0.172
8.800	+5.385e+03	+2.282e+03	+4.858e+03	+0.298
9.000	+5.898e+03	+1.979e+03	+8.863e+03	+0.251
9.200	+6.454e+03	-5.685e+02	+6.311e+03	-0.097
9.400	+5.997e+03	+6.085e+02	+8.057e+03	+0.092
9.600	+6.237e+03	+2.245e+03	+7.187e+03	+0.265
9.800	+6.816e+03	+5.858e+02	+8.135e+03	+0.079
10.000	+5.604e+03	+2.251e+03	+5.416e+03	+0.287
10.200	+5.114e+03	+3.172e+03	+6.733e+03	+0.383
10.400	+1.511e+03	+6.044e+03	+7.028e+03	+0.800
10.600	+1.649e+03	+5.259e+03	+6.049e+03	+0.761
10.800	+1.299e+03	+4.519e+03	+6.374e+03	+0.777
11.000	+1.184e+03	+4.928e+03	+7.442e+03	+0.806
11.200	+1.856e+03	+5.682e+03	+7.912e+03	+0.754
11.400	+2.377e+03	+6.009e+03	+6.442e+03	+0.717
11.600	+7.924e+02	+6.158e+03	+5.955e+03	+0.886
11.800	+1.399e+03	+6.579e+03	+9.252e+03	+0.825
12.000	+1.425e+03	+5.827e+03	+6.553e+03	+0.803
12.200	+1.669e+03	+5.186e+03	+9.114e+03	+0.757
12.400	+2.520e+03	+4.636e+03	+9.309e+03	+0.648
12.600	+1.575e+03	+7.322e+03	+8.162e+03	+0.823
12.800	+2.102e+03	+4.841e+03	+8.453e+03	+0.697
13.000	+6.132e+02	+4.590e+03	+7.313e+03	+0.882
13.200	+2.537e+03	+4.408e+03	+7.494e+03	+0.635
13.400	+2.044e+03	+4.659e+03	+7.746e+03	+0.695
13.600	+2.533e+03	+4.084e+03	+7.307e+03	+0.617
13.800	+2.684e+03	+6.123e+03	+5.897e+03	+0.695
14.000	+1.059e+03	+5.048e+03	+7.705e+03	+0.827
14.200	+2.438e+03	+5.163e+03	+7.614e+03	+0.679
14.400	+2.244e+03	+4.570e+03	+7.137e+03	+0.671
14.600	+8.597e+02	+5.512e+03	+7.320e+03	+0.865
14.800	+2.376e+03	+4.651e+03	+6.588e+03	+0.662
15.000	+3.078e+03	+6.261e+03	+7.924e+03	+0.670
15.200	+1.527e+03	+6.501e+03	+6.867e+03	+0.810
15.400	+2.026e+03	+7.988e+03	+6.931e+03	+0.798
15.600	+2.513e+03	+4.370e+03	+9.148e+03	+0.635
15.800	+1.852e+03	+6.106e+03	+8.023e+03	+0.767
16.000	+3.581e+03	+6.184e+03	+9.606e+03	+0.633
16.200	+1.477e+03	+5.629e+03	+5.725e+03	+0.792
16.400	+3.462e+03	+5.231e+03	+8.583e+03	+0.602
16.600	+2.388e+03	+4.944e+03	+7.263e+03	+0.674
