%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.681e+03	+1.690e+03	+8.046e+03	+0.229
0.200	+4.499e+03	+2.083e+03	+7.124e+03	+0.316
0.400	+4.725e+03	+2.096e+03	+7.548e+03	+0.307
0.600	+7.048e+03	+2.583e+03	+9.285e+03	+0.268
0.800	+4.863e+03	+2.247e+03	+6.740e+03	+0.316
1.000	+5.674e+03	+1.283e+03	+8.780e+03	+0.184
1.200	+5.560e+03	+2.273e+03	+7.170e+03	+0.290
1.400	+4.570e+03	+1.338e+03	+8.551e+03	+0.226
1.600	+7.133e+03	+1.111e+03	+7.707e+03	+0.135
1.800	+6.998e+03	+1.805e+03	+6.280e+03	+0.205
2.000	+6.854e+03	+1.952e+03	+8.314e+03	+0.222
2.200	+5.780e+03	+1.805e+03	+8.350e+03	+0.238
2.400	+2.465e+03	+7.041e+03	+8.163e+03	+0.741
2.600	+1.283e+03	+5.712e+03	+7.722e+03	+0.817
2.800	+3.045e+03	+4.420e+03	+7.933e+03	+0.592
3.000	+1.479e+03	+3.856e+03	+7.939e+03	+0.723
3.200	+1.569e+03	+5.490e+03	+8.695e+03	+0.778
3.400	+2.591e+03	+6.205e+03	+7.651e+03	+0.705
3.600	+2.095e+03	+6.517e+03	+1.161e+04	+0.757
3.800	+2.339e+03	+4.944e+03	+7.875e+03	+0.679
4.000	+1.474e+03	+4.689e+03	+7.514e+03	+0.761
4.200	+2.373e+03	+5.579e+03	+9.567e+03	+0.702
4.400	+1.668e+03	+4.712e+03	+6.507e+03	+0.739
4.600	+2.475e+03	+5.764e+03	+7.678e+03	+0.700
4.800	+1.840e+03	+4.888e+03	+5.664e+03	+0.727
5.000	+1.141e+03	+4.987e+03	+7.647e+03	+0.814
5.200	+9.050e+02	+6.725e+03	+8.215e+03	+0.881
5.400	+2.640e+03	+5.768e+03	+8.342e+03	+0.686
5.600	+1.808e+03	+4.578e+03	+7.028e+03	+0.717
5.800	+1.012e+03	+5.112e+03	+8.282e+03	+0.835
6.000	+1.819e+03	+6.125e+03	+6.365e+03	+0.771
6.200	+2.300e+03	+6.985e+03	+6.605e+03	+0.752
6.400	+2.161e+03	+5.278e+03	+5.810e+03	+0.710
6.600	+2.173e+03	+5.585e+03	+6.279e+03	+0.720
6.800	+2.055e+03	+5.763e+03	+8.222e+03	+0.737
7.000	+2.274e+03	+5.454e+03	+8.341e+03	+0.706
7.200	+3.100e+03	+4.656e+03	+7.434e+03	+0.600
7.400	+2.496e+03	+6.240e+03	+9.353e+03	+0.714
7.600	+1.248e+03	+5.848e+03	+9.549e+03	+0.824
7.800	+2.035e+03	+6.536e+03	+6.674e+03	+0.763
8.000	+4.848e+03	+3.469e+03	+7.904e+03	+0.417
8.200	+6.767e+03	+1.498e+03	+6.559e+03	+0.181
