%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.008e+03	+6.913e+03	+7.671e+03	+0.775
0.200	+2.506e+03	+6.130e+03	+7.537e+03	+0.710
0.400	+1.457e+03	+6.213e+03	+6.958e+03	+0.810
0.600	+1.986e+03	+5.776e+03	+7.572e+03	+0.744
0.800	+5.950e+03	+1.787e+03	+8.092e+03	+0.231
1.000	+4.605e+03	+2.116e+03	+6.725e+03	+0.315
1.200	+6.053e+03	+2.114e+03	+7.980e+03	+0.259
1.400	+6.144e+03	+1.596e+03	+8.180e+03	+0.206
1.600	+7.023e+03	+1.969e+03	+5.627e+03	+0.219
1.800	+6.773e+03	+1.465e+03	+6.449e+03	+0.178
2.000	+4.644e+03	+5.409e+02	+8.746e+03	+0.104
2.200	+4.360e+03	+1.590e+03	+6.635e+03	+0.267
2.400	+5.618e+03	+2.745e+03	+7.647e+03	+0.328
2.600	+6.860e+03	+1.434e+03	+6.321e+03	+0.173
2.800	+4.284e+03	+2.133e+03	+8.336e+03	+0.332
3.000	+5.546e+03	+1.907e+03	+5.745e+03	+0.256
3.200	+6.764e+03	+1.913e+03	+6.924e+03	+0.220
3.400	+5.887e+03	+1.182e+03	+9.096e+03	+0.167
3.600	+8.262e+03	+1.128e+03	+7.147e+03	+0.120
3.800	+6.402e+03	+1.149e+03	+8.201e+03	+0.152
4.000	+5.667e+03	+1.242e+03	+6.113e+03	+0.180
4.200	+7.359e+03	+1.344e+03	+9.132e+03	+0.154
4.400	+6.338e+03	+1.479e+03	+8.523e+03	+0.189
4.600	+7.529e+03	+1.592e+03	+7.197e+03	+0.175
4.800	+5.809e+03	+1.321e+03	+7.748e+03	+0.185
5.000	+4.805e+03	+4.031e+02	+7.377e+03	+0.077
5.200	+5.713e+03	+1.235e+03	+6.594e+03	+0.178
5.400	+5.628e+03	+1.831e+03	+7.160e+03	+0.245
5.600	+4.605e+03	+7.629e+02	+5.706e+03	+0.142
5.800	+6.971e+03	+1.800e+03	+7.233e+03	+0.205
6.000	+7.995e+03	+1.811e+03	+8.598e+03	+0.185
6.200	+5.174e+03	+1.990e+03	+7.673e+03	+0.278
6.400	+5.062e+03	+1.790e+03	+6.058e+03	+0.261
6.600	+5.299e+03	-3.585e+02	+8.020e+03	-0.073
6.800	+7.306e+03	+1.457e+03	+8.506e+03	+0.166
