%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.333e+03	+1.356e+03	+9.447e+03	+0.203
0.200	+5.806e+03	+1.248e+03	+7.954e+03	+0.177
0.400	+5.827e+03	+2.496e+03	+7.981e+03	+0.300
0.600	+5.924e+03	+1.197e+03	+6.408e+03	+0.168
0.800	+5.600e+03	+1.565e+03	+8.217e+03	+0.218
1.000	+7.237e+03	+1.439e+03	+4.996e+03	+0.166
1.200	+5.552e+03	+1.747e+03	+9.482e+03	+0.239
1.400	+5.958e+03	+1.366e+03	+9.736e+03	+0.186
1.600	+4.956e+03	+1.199e+03	+8.852e+03	+0.195
1.800	+5.619e+03	-2.656e+01	+7.753e+03	-0.005
2.000	+4.462e+03	+9.579e+02	+8.610e+03	+0.177
2.200	+5.661e+03	+1.145e+03	+8.645e+03	+0.168
2.400	+5.527e+03	+2.915e+02	+7.853e+03	+0.050
2.600	+5.291e+03	+9.188e+02	+7.112e+03	+0.148
2.800	+6.367e+03	+4.835e+02	+9.701e+03	+0.071
3.000	+7.740e+03	+1.446e+03	+7.822e+03	+0.157
3.200	+6.217e+03	+1.161e+03	+7.234e+03	+0.157
3.400	+6.371e+03	+1.085e+03	+8.265e+03	+0.146
3.600	+6.280e+03	+1.477e+03	+7.768e+03	+0.190
3.800	+5.003e+03	+1.592e+03	+7.987e+03	+0.241
4.000	+1.703e+03	+4.647e+03	+7.467e+03	+0.732
4.200	+2.168e+03	+4.833e+03	+8.232e+03	+0.690
4.400	+1.821e+03	+5.117e+03	+8.706e+03	+0.737
4.600	+3.347e+03	+5.447e+03	+8.020e+03	+0.619
4.800	+1.983e+03	+5.949e+03	+8.601e+03	+0.750
5.000	+2.750e+03	+5.946e+03	+8.250e+03	+0.684
5.200	+2.309e+03	+6.004e+03	+9.707e+03	+0.722
5.400	+1.861e+03	+5.463e+03	+7.514e+03	+0.746
5.600	+2.230e+03	+6.108e+03	+7.060e+03	+0.733
5.800	+1.879e+03	+4.658e+03	+7.600e+03	+0.713
6.000	+1.348e+03	+5.388e+03	+5.845e+03	+0.800
6.200	+2.305e+03	+5.243e+03	+8.701e+03	+0.695
6.400	+2.030e+03	+3.948e+03	+7.538e+03	+0.660
6.600	+1.210e+03	+5.468e+03	+7.107e+03	+0.819
6.800	+8.758e+02	+5.080e+03	+6.988e+03	+0.853
7.000	+1.235e+03	+4.968e+03	+7.507e+03	+0.801
7.200	+1.930e+03	+5.115e+03	+6.820e+03	+0.726
7.400	+1.900e+03	+5.066e+03	+7.899e+03	+0.727
7.600	+2.769e+03	+5.391e+03	+9.618e+03	+0.661
7.800	+1.688e+03	+5.264e+03	+7.004e+03	+0.757
8.000	+3.088e+03	+4.606e+03	+6.427e+03	+0.599
8.200	+2.958e+03	+5.446e+03	+9.599e+03	+0.648
8.400	+4.231e+03	+3.322e+03	+6.904e+03	+0.440
8.600	+7.384e+03	+8.576e+02	+7.162e+03	+0.104
8.800	+5.816e+03	+1.368e+03	+8.322e+03	+0.190
9.000	+5.516e+03	+1.763e+03	+5.928e+03	+0.242
9.200	+7.336e+03	+1.279e+03	+6.951e+03	+0.148
9.400	+6.245e+03	+1.047e+03	+6.576e+03	+0.144
9.600	+4.551e+03	+2.934e+03	+7.756e+03	+0.392
9.800	+1.277e+03	+5.466e+03	+7.467e+03	+0.811
10.000	+9.602e+02	+6.160e+03	+7.586e+03	+0.865
10.200	+1.185e+03	+6.698e+03	+7.044e+03	+0.850
10.400	+1.100e+03	+7.042e+03	+7.079e+03	+0.865
10.600	+2.938e+03	+5.232e+03	+7.387e+03	+0.640
10.800	+1.629e+03	+5.195e+03	+5.834e+03	+0.761
11.000	+2.977e+03	+4.966e+03	+7.527e+03	+0.625
11.200	+2.202e+03	+6.035e+03	+7.276e+03	+0.733
11.400	+7.120e+02	+5.398e+03	+8.683e+03	+0.883
11.600	+2.866e+03	+6.864e+03	+6.323e+03	+0.705
11.800	+1.125e+03	+5.429e+03	+7.345e+03	+0.828
12.000	+7.085e+02	+4.724e+03	+8.294e+03	+0.870
12.200	+3.072e+03	+6.306e+03	+8.030e+03	+0.672
12.400	+3.786e+03	+5.597e+03	+7.621e+03	+0.597
12.600	+5.862e+03	+1.085e+03	+7.423e+03	+0.156
12.800	+5.895e+03	+1.014e+03	+7.385e+03	+0.147
13.000	+5.936e+03	+2.477e+03	+6.431e+03	+0.294
13.200	+5.712e+03	+3.089e+03	+7.189e+03	+0.351
13.400	+6.514e+03	+2.200e+03	+5.536e+03	+0.252
13.600	+6.396e+03	+2.527e+03	+7.728e+03	+0.283
13.800	+6.380e+03	+6.608e+02	+5.781e+03	+0.094
14.000	+7.034e+03	+1.440e+03	+6.923e+03	+0.170
14.200	+6.144e+03	+2.663e+03	+7.731e+03	+0.302
14.400	+5.627e+03	+1.871e+03	+7.938e+03	+0.250
14.600	+5.155e+03	+1.804e+03	+9.873e+03	+0.259
14.800	+5.784e+03	+1.009e+03	+7.217e+03	+0.148
15.000	+6.624e+03	+9.269e+02	+8.276e+03	+0.123
15.200	+4.689e+03	+4.630e+02	+7.197e+03	+0.090
15.400	+6.212e+03	+1.376e+03	+7.981e+03	+0.181
15.600	+6.310e+03	+8.458e+02	+7.536e+03	+0.118
15.800	+5.047e+03	+1.465e+03	+8.189e+03	+0.225
16.000	+5.097e+03	+2.212e+03	+6.297e+03	+0.303
16.200	+5.307e+03	+2.110e+03	+8.473e+03	+0.284
16.400	+5.040e+03	+1.996e+03	+8.242e+03	+0.284
16.600	+6.511e+03	+1.862e+03	+6.038e+03	+0.222
16.800	+4.097e+03	+9.958e+02	+6.882e+03	+0.196
17.000	+5.795e+03	+1.012e+03	+7.869e+03	+0.149
17.200	+6.085e+03	+1.440e+03	+7.902e+03	+0.191
17.400	+5.455e+03	+1.298e+03	+7.762e+03	+0.192
17.600	+4.953e+03	+1.819e+03	+8.022e+03	+0.269
17.800	+5.941e+03	+1.220e+03	+7.641e+03	+0.170
18.000	+5.935e+03	+2.991e+03	+6.391e+03	+0.335
18.200	+6.373e+03	+1.497e+03	+7.676e+03	+0.190
18.400	+4.242e+03	+1.563e+03	+6.962e+03	+0.269
18.600	+6.455e+03	+1.424e+03	+7.421e+03	+0.181
18.800	+6.844e+03	+2.382e+03	+6.408e+03	+0.258
19.000	+6.884e+03	+8.198e+02	+6.078e+03	+0.106
19.200	+5.009e+03	+1.404e+03	+7.232e+03	+0.219
19.400	+6.602e+03	+2.190e+03	+8.033e+03	+0.249
19.600	+8.051e+03	+4.856e+02	+5.972e+03	+0.057
19.800	+5.358e+03	+5.291e+02	+7.354e+03	+0.090
20.000	+6.888e+03	+2.366e+03	+7.036e+03	+0.256
20.200	+5.569e+03	-1.910e+02	+8.232e+03	-0.036
20.400	+5.286e+03	+1.179e+03	+7.523e+03	+0.182
20.600	+4.973e+03	+1.138e+03	+9.575e+03	+0.186
20.800	+6.617e+03	+1.934e+03	+7.512e+03	+0.226
21.000	+5.818e+03	+1.951e+03	+9.790e+03	+0.251
21.200	+4.777e+03	+1.892e+03	+6.778e+03	+0.284
21.400	+5.227e+03	+2.571e+03	+7.601e+03	+0.330
21.600	+4.866e+03	+1.356e+03	+8.550e+03	+0.218
21.800	+4.643e+03	+1.394e+03	+8.525e+03	+0.231
22.000	+6.131e+03	+1.073e+03	+5.768e+03	+0.149
22.200	+5.828e+03	+1.365e+03	+7.306e+03	+0.190
22.400	+6.934e+03	+7.059e+02	+6.574e+03	+0.092
22.600	+5.601e+03	+3.158e+03	+9.143e+03	+0.361
22.800	+6.152e+03	+1.306e+03	+7.882e+03	+0.175
23.000	+5.587e+03	+2.178e+03	+6.604e+03	+0.280
23.200	+4.673e+03	+1.512e+03	+7.326e+03	+0.245
23.400	+5.690e+03	+4.162e+02	+7.916e+03	+0.068
23.600	+5.546e+03	+9.773e+02	+9.241e+03	+0.150
23.800	+5.929e+03	+1.389e+03	+9.029e+03	+0.190
24.000	+6.860e+03	+8.500e+02	+7.217e+03	+0.110
24.200	+5.988e+03	+1.294e+03	+7.808e+03	+0.178
24.400	+6.294e+03	+5.715e+02	+6.754e+03	+0.083
24.600	+4.829e+03	+2.501e+03	+8.518e+03	+0.341
24.800	+2.303e+03	+5.167e+03	+8.794e+03	+0.692
25.000	+2.719e+03	+4.643e+03	+6.459e+03	+0.631
25.200	+1.834e+03	+5.761e+03	+9.182e+03	+0.759
25.400	+1.418e+03	+4.219e+03	+7.719e+03	+0.748
25.600	+5.415e+03	+1.418e+03	+7.758e+03	+0.207
25.800	+6.717e+03	+5.199e+02	+7.312e+03	+0.072
26.000	+5.767e+03	+1.970e+03	+7.820e+03	+0.255
26.200	+6.732e+03	+2.161e+03	+9.001e+03	+0.243
26.400	+5.474e+03	+1.933e+03	+6.402e+03	+0.261
26.600	+5.689e+03	+1.492e+03	+6.965e+03	+0.208
26.800	+4.281e+03	+1.546e+03	+8.190e+03	+0.265
27.000	+6.789e+03	+1.419e+03	+7.352e+03	+0.173
27.200	+7.035e+03	+1.699e+03	+7.411e+03	+0.195
27.400	+6.535e+03	+9.067e+02	+7.799e+03	+0.122
27.600	+5.140e+03	+1.268e+03	+6.826e+03	+0.198
27.800	+6.230e+03	+2.110e+03	+8.671e+03	+0.253
28.000	+5.469e+03	+9.711e+02	+6.936e+03	+0.151
28.200	+7.193e+03	+2.421e+03	+7.536e+03	+0.252
28.400	+7.079e+03	+1.701e+03	+8.451e+03	+0.194
28.600	+7.189e+03	+9.818e+02	+6.873e+03	+0.120
28.800	+7.371e+03	+3.018e+02	+7.385e+03	+0.039
29.000	+6.706e+03	+1.159e+03	+7.621e+03	+0.147
29.200	+7.586e+03	+2.903e+03	+6.991e+03	+0.277
29.400	+5.708e+03	+1.223e+03	+6.978e+03	+0.176
29.600	+7.443e+03	+1.650e+03	+6.090e+03	+0.181
29.800	+6.539e+03	+1.583e+03	+6.755e+03	+0.195
30.000	+4.833e+03	+2.549e+03	+7.805e+03	+0.345
30.200	+6.391e+03	+2.640e+03	+5.816e+03	+0.292
30.400	+5.557e+03	+1.599e+03	+9.749e+03	+0.223
30.600	+6.856e+03	+6.072e+02	+7.004e+03	+0.081
30.800	+3.698e+03	+1.443e+03	+7.653e+03	+0.281
31.000	+6.087e+03	+1.624e+03	+8.019e+03	+0.211
31.200	+3.993e+03	+3.771e+03	+7.668e+03	+0.486
31.400	+1.643e+03	+5.662e+03	+9.834e+03	+0.775
31.600	+1.680e+03	+6.309e+03	+5.715e+03	+0.790
31.800	+9.378e+02	+7.199e+03	+7.774e+03	+0.885
32.000	+3.291e+03	+4.094e+03	+7.523e+03	+0.554
32.200	+5.918e+03	+1.441e+03	+6.184e+03	+0.196
32.400	+6.796e+03	+1.409e+03	+7.883e+03	+0.172
32.600	+5.224e+03	+4.770e+02	+7.207e+03	+0.084
32.800	+5.479e+03	+4.783e+02	+6.528e+03	+0.080
33.000	+5.083e+03	+1.840e+03	+8.260e+03	+0.266
33.200	+6.270e+03	+1.715e+03	+6.941e+03	+0.215
33.400	+5.647e+03	+1.440e+03	+9.711e+03	+0.203
33.600	+6.606e+03	+1.485e+03	+6.702e+03	+0.184
33.800	+5.790e+03	+2.338e+03	+6.088e+03	+0.288
34.000	+1.879e+03	+6.420e+03	+8.795e+03	+0.774
34.200	+2.198e+03	+6.335e+03	+7.816e+03	+0.742
34.400	+1.001e+03	+4.208e+03	+6.355e+03	+0.808
34.600	+1.129e+03	+6.146e+03	+8.839e+03	+0.845
34.800	+1.463e+03	+6.096e+03	+6.535e+03	+0.806
35.000	+1.565e+03	+6.172e+03	+6.951e+03	+0.798
