%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.538e+03	+1.540e+03	+7.011e+03	+0.253
0.200	+6.586e+03	+1.566e+03	+6.333e+03	+0.192
0.400	+5.396e+03	+2.017e+03	+7.047e+03	+0.272
0.600	+4.574e+03	+2.968e+03	+7.164e+03	+0.394
0.800	+2.849e+03	+6.520e+03	+6.920e+03	+0.696
1.000	+1.375e+03	+5.779e+03	+1.008e+04	+0.808
1.200	+6.635e+02	+4.839e+03	+6.995e+03	+0.879
1.400	+2.517e+03	+5.383e+03	+6.859e+03	+0.681
1.600	+1.983e+03	+4.209e+03	+6.313e+03	+0.680
1.800	+1.171e+03	+8.762e+03	+7.749e+03	+0.882
2.000	+2.545e+03	+4.690e+03	+7.959e+03	+0.648
2.200	+1.526e+03	+4.890e+03	+7.093e+03	+0.762
2.400	+2.659e+03	+5.817e+03	+6.600e+03	+0.686
2.600	+2.075e+03	+4.571e+03	+7.925e+03	+0.688
2.800	+1.722e+03	+5.763e+03	+8.346e+03	+0.770
3.000	+2.091e+03	+4.783e+03	+7.718e+03	+0.696
3.200	+3.272e+03	+7.326e+03	+7.690e+03	+0.691
3.400	+3.451e+03	+3.152e+03	+7.829e+03	+0.477
3.600	+6.574e+03	+1.286e+03	+8.537e+03	+0.164
3.800	+6.261e+03	+2.010e+03	+5.518e+03	+0.243
4.000	+5.881e+03	+1.035e+03	+7.130e+03	+0.150
4.200	+5.595e+03	+2.652e+03	+8.746e+03	+0.322
4.400	+6.522e+03	+1.908e+03	+6.266e+03	+0.226
4.600	+4.907e+03	+1.519e+03	+7.773e+03	+0.236
4.800	+4.795e+03	+2.355e+03	+6.477e+03	+0.329
5.000	+5.674e+03	+1.287e+03	+8.959e+03	+0.185
5.200	+4.660e+03	+1.234e+03	+5.110e+03	+0.209
5.400	+5.942e+03	+1.444e+03	+7.243e+03	+0.195
5.600	+4.949e+03	+9.067e+02	+7.445e+03	+0.155
