%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.130e+03	+6.559e+03	+8.981e+03	+0.677
0.200	+2.181e+03	+5.934e+03	+7.800e+03	+0.731
0.400	+2.354e+03	+4.694e+03	+7.049e+03	+0.666
0.600	+1.959e+03	+6.051e+03	+8.890e+03	+0.755
0.800	+5.352e+02	+6.161e+03	+7.964e+03	+0.920
1.000	+2.532e+03	+5.564e+03	+8.786e+03	+0.687
1.200	+2.391e+03	+6.556e+03	+6.923e+03	+0.733
1.400	+2.464e+03	+5.944e+03	+7.433e+03	+0.707
1.600	+2.358e+03	+4.403e+03	+7.307e+03	+0.651
1.800	+1.992e+03	+4.961e+03	+7.291e+03	+0.714
2.000	+2.497e+03	+5.790e+03	+7.918e+03	+0.699
2.200	+1.656e+03	+6.633e+03	+7.143e+03	+0.800
2.400	+1.997e+03	+6.367e+03	+7.764e+03	+0.761
2.600	+2.962e+03	+2.699e+03	+5.732e+03	+0.477
2.800	+7.693e+03	+2.086e+03	+6.796e+03	+0.213
3.000	+4.144e+03	+1.714e+03	+7.734e+03	+0.293
3.200	+6.839e+03	+1.098e+03	+6.491e+03	+0.138
3.400	+6.330e+03	+9.401e+02	+9.180e+03	+0.129
3.600	+6.926e+03	+1.572e+03	+6.272e+03	+0.185
3.800	+6.440e+03	+2.571e+03	+8.940e+03	+0.285
4.000	+5.857e+03	+1.145e+03	+8.141e+03	+0.164
4.200	+7.220e+03	+1.318e+03	+8.888e+03	+0.154
4.400	+6.007e+03	+1.860e+03	+7.282e+03	+0.236
4.600	+7.045e+03	+1.639e+03	+8.191e+03	+0.189
4.800	+6.477e+03	+1.555e+03	+7.884e+03	+0.194
5.000	+6.253e+03	+1.248e+03	+8.988e+03	+0.166
5.200	+7.344e+03	+2.740e+03	+6.899e+03	+0.272
5.400	+6.013e+03	+1.914e+03	+7.673e+03	+0.241
5.600	+6.896e+03	+1.802e+03	+8.488e+03	+0.207
5.800	+6.413e+03	+1.521e+03	+6.675e+03	+0.192
6.000	+5.682e+03	+2.000e+03	+7.096e+03	+0.260
6.200	+6.229e+03	+2.576e+03	+7.412e+03	+0.293
6.400	+6.337e+03	+1.657e+03	+8.555e+03	+0.207
6.600	+6.320e+03	+2.073e+03	+7.344e+03	+0.247
6.800	+6.265e+03	+1.930e+03	+8.215e+03	+0.236
7.000	+6.893e+03	+1.544e+03	+6.843e+03	+0.183
7.200	+4.665e+03	+1.589e+03	+7.844e+03	+0.254
7.400	+5.562e+03	+1.794e+03	+7.331e+03	+0.244
7.600	+6.744e+03	+1.318e+03	+6.948e+03	+0.163
7.800	+4.186e+03	+5.116e+02	+9.299e+03	+0.109
8.000	+5.356e+03	+2.394e+03	+8.842e+03	+0.309
8.200	+7.066e+03	+1.167e+03	+8.160e+03	+0.142
8.400	+5.059e+03	+1.639e+03	+7.315e+03	+0.245
8.600	+5.286e+03	-1.914e+02	+7.267e+03	-0.038
8.800	+3.954e+03	+4.672e+03	+6.361e+03	+0.542
9.000	+2.373e+03	+4.993e+03	+7.831e+03	+0.678
9.200	+1.272e+03	+4.311e+03	+7.841e+03	+0.772
9.400	+2.279e+03	+4.690e+03	+7.331e+03	+0.673
9.600	+2.529e+03	+3.475e+03	+9.247e+03	+0.579
9.800	+6.052e+03	+1.581e+03	+5.868e+03	+0.207
10.000	+1.866e+03	+5.401e+03	+8.278e+03	+0.743
10.200	+2.705e+03	+7.273e+03	+8.902e+03	+0.729
10.400	+6.800e+03	+9.438e+02	+8.543e+03	+0.122
10.600	+5.968e+03	+2.941e+02	+7.867e+03	+0.047
10.800	+5.950e+03	+1.499e+03	+8.767e+03	+0.201
11.000	+4.820e+03	+1.887e+03	+7.197e+03	+0.281
11.200	+5.756e+03	+1.417e+03	+7.483e+03	+0.198
11.400	+6.357e+03	+1.082e+03	+7.357e+03	+0.145
11.600	+6.163e+03	+1.418e+03	+5.809e+03	+0.187
11.800	+7.139e+03	+9.081e+02	+7.330e+03	+0.113
