%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.315e+03	+1.764e+03	+5.416e+03	+0.290
0.200	+4.711e+03	+1.085e+03	+7.448e+03	+0.187
0.400	+7.045e+03	+2.297e+03	+8.491e+03	+0.246
0.600	+6.133e+03	+2.696e+03	+6.911e+03	+0.305
0.800	+5.788e+03	+3.368e+02	+7.572e+03	+0.055
1.000	+5.908e+03	+1.739e+03	+6.477e+03	+0.227
1.200	+4.469e+03	+1.382e+03	+9.012e+03	+0.236
1.400	+4.330e+03	+2.061e+03	+6.571e+03	+0.322
1.600	+5.945e+03	+1.648e+03	+7.031e+03	+0.217
1.800	+6.750e+03	+2.222e+03	+7.739e+03	+0.248
2.000	+7.201e+03	+1.565e+03	+7.429e+03	+0.178
2.200	+5.705e+03	+2.036e+03	+6.588e+03	+0.263
2.400	+1.986e+03	+5.161e+03	+8.395e+03	+0.722
2.600	+2.286e+03	+5.452e+03	+1.007e+04	+0.705
2.800	+1.366e+03	+5.047e+03	+8.447e+03	+0.787
3.000	+2.302e+03	+5.273e+03	+6.119e+03	+0.696
3.200	+2.715e+03	+6.199e+03	+9.056e+03	+0.695
3.400	+2.538e+03	+6.017e+03	+7.065e+03	+0.703
3.600	+2.653e+03	+5.733e+03	+8.601e+03	+0.684
3.800	+1.321e+03	+5.204e+03	+5.883e+03	+0.798
4.000	+2.081e+03	+5.346e+03	+6.350e+03	+0.720
4.200	+2.412e+03	+6.165e+03	+9.658e+03	+0.719
4.400	+3.031e+03	+5.203e+03	+7.476e+03	+0.632
4.600	+1.749e+03	+6.860e+03	+7.529e+03	+0.797
4.800	+2.026e+03	+4.694e+03	+6.517e+03	+0.698
5.000	+2.595e+03	+6.187e+03	+6.340e+03	+0.704
5.200	+8.982e+02	+6.202e+03	+7.854e+03	+0.873
5.400	+2.582e+03	+5.717e+03	+6.185e+03	+0.689
5.600	+2.253e+03	+6.316e+03	+9.811e+03	+0.737
